stars,text
0.0,I tried to set it up for over an hour and it wouldn't connect to my wifi. The orange ring didn't last more than 30 sec to even give it a chance. It just sat their with the ring of death no matter how quick I was. Powered my router off and back on even. My other devices were connected just fine before and after. So frustrated and no matter how hard I tried it didn't work so I just took it back and got a refund. Totally disappointed!
0.0,"I previously owned the Fire HD 7 and was excited about the HD 8. After getting the HD 8 and using it I started to notice how they were able to cut costs. The screen was not as crisp, the processor was slower and the speakers were not as loud as previous versions. Overall a good buy for the price but if you are expecting the quality that went into previous versions look elsewhere."
0.0,"I've had every Kindle e-reader available. Though it doesn't have all the features available on the Voyage, the Paperwhite is the best. The issue I've had are the emergence of tiny light ""leaks"" emerging from the source through the matte textured page background. They're little pinhole-sized, bright light scattered across the page. It usually begins with just one, or two, and becomes several over time. It's distracting to reading. In a conventional book, it would be like having a small speck of dirt on the page. If these little things don't bother you, then it's not an issue. The Paperwhite models don't seem to have this problem as often as the Voyage does. I went through 3 Voyage models before surrendering and returning to the Paperwhite. The Paperwhite has fewer total lights, so it's not as evenly lit as the Voyage, however, it's nothing significant."
0.0,Like this but doesn't always get the commands correct. Doesn't answer questions the way the Google version does.
0.0,My daughter has had this tablet for almost 2 months and it works well.
0.0,Need to explain all required' hookups' to less non technical elderly people for sure.
0.0,"Traded in the Echo for Google Home after trying both. Did the training questions but still found it could only answer 6 of 10 questions. There were many specific apps but trying to remember the cues words is more difficult. Google home answers without cue words the first time and can extend a conversation based on the first question. Can ask for driving times to destinations without an app, same for getting a cocktail recipe. Very dry responses where GH has personality. Try them both before deciding what is best for your needs."
0.0,"The Paperwhite is certainly better than the regular Kindle, primarily due to the back lighting feature. If you buy a Kindle eReader, this would be the one to buy. You could spend more for the higher end models but there's really no need. The main issue with this eReader is the smudge effect at the bottom of the screen. I tried two Paperwhites and both had the same issue. Perhaps this is just how they are."
0.0,I'm returning it because a new version is coming i
0.0,Product works ok. It's user friendly. I don't really need or use it much after purchasing it. For those that like it ..what a bargain
0.0,Alexa is not able to answer more than basic querys
0.0,"The headphone jack restarts the tablet when you plug the headphone cord into it. That is why I am giving the product only 2 stars. Otherwise, the screen is great."
0.0,Tablet was reasonably priced. Would say it's a starter tablet for kids. Kind of slow on response but the kids enjoy it.
0.0,"I had to buy it, what else is there to say."
0.0,"As a low priced 8"" tablet, it has a good display, good speed, and reasonable battery life.I am a bit peeved by the rather intrusive adds that Amazon pushes onto it.I am also unhappy that I cannot load all the apps I am used to using on my Android phone. Overall, I wish I had spent more for a real Android device rather than having this with the Amazon limited version of Android."
0.0,"Bought this item with high expectations of its capabilities. It would be extremely lenghty to supply full details, let me just say that technology is not there yet with AI devices like this...."
0.0,My 4 yo grandnephew and 3 yo daughter love them! The tablet does freeze but that's what happens sometimes! They love them!
0.0,"Not much need for this thing, good price, but makes one wonder if they were on sale because they really don't do much and it would make a good gift for a youngster just getting started with a tablet. Not impressed at all."
0.0,"This looked easy, but hard to setup if no experience with other than Apple products"
0.0,Returned item because my phone did everything Alexa does. The best thing was the quality of the speaker.
0.0,ok for price a little slow and doesn't have as many apps as google play.
0.0,"Hopefully, this will at least work as an e-reader. Otherwise, Amazon has it locked up so tight one cannot do much else with it. And, even with my fiber optic Wi-Fi it is slower than cold molasses in January in Canada. Well, I needed a Kindle e-reader and for $40 that is ok."
0.0,It's ok but not sure it's worth it chance of misorder
0.0,"Does what you need, but because it has amazon's name on it, it's expensive"
0.0,"Too expensive. Should be included, at no extra cost, with the Kindle."
0.0,I already have one am sending it back
0.0,Concerns about syncing our phones to Echo and difficulty loading music was a deal breaker. Maybe its operator error. Not for us.
0.0,"Small table for a small price comparable to other tablet options on the market but not as user-friendly as I'd hoped. I prefer Samsung and the Google Playstore. Initial set up took a while citing the table to could not locate WIFI but it was on an accessible and in use by other devices at the same moment with accessibility for the Fire tablet to also connect. Eventually it connected but the ability to use the tablet, functions, tools, etc with ease was disappointing to myself (adult) and child I purchased it for. However it's a great ""first-time"" tablet and priced well."
0.0,It's for my kids so I didn't want to spend to much but they down load all the games they want and keeps them busy
0.0,"Lot of ads from amazon. Other than that, good for light use"
0.0,turns out this was not necessary ... being returned.
0.0,Should of did a little more research. Do not like the ads on the start screen.
0.0,I have 3 autistic kids and is great cause they can be rough .
0.0,the first worked fine for three weeks then stopped. took back and got a replacement. this one lasted almost a month. again took it back and was told I had to deal with Amazon.Found out thru Amazon webpage that units simply froze up and how to reset it. Was upset that store associate knew nothing about the product. Had to research everything myself.
0.0,"It's nice & cool but it responds extremely slow. Compared to modern tablets & phones kindle is just too slow. My expectation would be to make it faster even if I have to charge it often that would be ok, secondly there should be a Home button & back button on the body of kindle."
0.0,Based on the price it is easy to see that this tablet is not something that will knock your socks off but is good for children that like to read books.
0.0,It's a good starter tablet. I haven't been overly impressed but it does what it needs to do.
0.0,Speakers sound real low Not easy to use at allHave to pay for everything
0.0,"I bought this for my 8year old son, he loves it just has very limited games on it"
0.0,I have yet to use it as I do not know how. I need help!
0.0,"I initially liked the product, the work it does and with the speakers. But then with time you feel bored, in specific if you are listener of hindi music as the songs are repetitive. Amazon Unlimited Music does not holds a very good library of Hindi Music. Secondly, Alexa is probably tuned to answer more of ""I don't know"". After purchasing, I realized and read more reviews that Google Home provides much better answers to queries put against it and has a wide range of hindi music."
0.0,"purchased to use as a reader. Was told that it had Play Store and after many attempts, we couldn't get it to work properly"
0.0,I bought this as a Christmas gift for my wife and things started out well but lately my wife has been having issues with it. It hasn't been working as it should and its only been a little over 2 months since she's had it. I'm going to try a hard reset on it and see if that helps.
0.0,"I purchased my Amazon Fire to check my E-mails and play games on it. SinceI have been using it, I check my bank accounts, use for reading and getting answers for problems on the internet. I am a Happy Camper."
0.0,"The fire has a solid build, is not horribly slow, and has decent battery. Its major flaw today is the screen, which is both low resolution and poor contrast, with weak viewing angles. It makes a fine cheap tablet to hand to some kids though. For the price, not bad."
0.0,This tablet has little cpu power and is really only made to work with the Amazon Prime crowd. Not what I was looking for.
0.0,"This product works, but works slow compared to Apple and some Android phones/tablets. Like I stated in my summary... you pay for what you get. No major issues thus far."
0.0,"I still haven't been able to figures out my kindle, it seems like it has very cool features but learning slowly how to take take full advantage of it."
0.0,Doesn't do much except radio and a couple of games. Wait for future skills before buying
0.0,"I have two Google home devices. They seem to be lacking in smart5 home controls. Now I find out that additional devices are necessary to use Echo in a smarthome configuration. Although currently somewhat limited, I expect that Google home will surpass the Echo with addon smarthome devices. I'll wait, rather then buy these devices twice."
0.0,"Love talking to Alexa to tell it to control temp, what to play , what to mix"
0.0,"As an OEM replacement, I suppose its worth a bit more but this price is excessive. A similar product for my Amazon fire was purchased at Walmart for about 3"
0.0,"Unfortunately, Alexa is still complicated to get it to recognize smart devices."
0.0,"The touch and loading the content is very bad, it doesn't respond quickly and it very slow"
0.0,"I bought this as a gift to my parents. The unfortunate part was that I was a little misinformed about the connectivity between the tablet and a chrome cast that I purchases as well as part of the gift. The tablet is not compatible with the table and that was a little disappointing. Other than that, it's an alright product."
0.0,This is a good tablet for someone just wanting to surf the internet. Would buy again if was only surfing.
0.0,It takes practice and getting familiar with it. It is fun.
0.0,"Durable and small, makes it easy for taking any where. Price isn't bad either."
0.0,"I purchased this since I bought my grandson this tablet for Christmas. The tablet is slow, considering price that's OK.I have problems with the charger, it won't charge when I am using the tablet, the charger needs to be plugged in and not moved for it to charge.For the price the tablet is OK."
0.0,Worth the money when on sale-slow connection compared to a laptop
0.0,"I just brought 4 and NO I has had success pairing the device. Amazon doesn't have any tech assistance and the directions are for a remote but w-o a smart TV, I don't think you can get much from the device."
0.0,My son really likes this tablet. He wishes it was a little bit bigger screen size
0.0,I enjoy all the features on the Fire 7 tablet!!!!!
0.0,"was cheap, can not run chrome stuff, returned to store."
0.0,I thought it would be as big as small paper but turn out to be just like my palm. I think it is too small to read on it... not very comfortable as regular Kindle. Would definitely recommend a paperwhite instead.
0.0,Its a good tablet for my 6 yr old to play games and watch videos. Only thing is the charger doesnt stay in the port and battery doesnt last long
0.0,for 33 dollars its a great option. although it was a black friday special its perfect for kids especially considering the amount of damage it can handle!
0.0,My adaptor doesn't work. Maybe I'm doing something wrong but there are no instructions. It looks pretty simple. So it just simply doesn't work.
0.0,"This edition does not have backlighting which is a big deal!!! If you like reading in bed or indoors without needing to use external lighting, you should not get this version! Get one of the newer editions! If you only read in well lit areas, then go for this one! Kindle is fantastic and I love my white lightweight long lasting kindle with the option to use background light."
0.0,Nice for books and games on the go so you don't have to use your phone battery
0.0,My son had the original kindle fire. It was great! Simple to use. It finally bit the dust. I bought a new one. They made it way to complicated. It is going back. The power button won't turn off. The notification box won't stay off the screen & the apps wont run. They just keep loading.
0.0,"It is tough to use these tablets if you are use to Apple products. Internal memory is minimal and is taken up by all of the Amazon programs it is running. Everytime my kids play a game, the wireless connection shuts down due to running out of memory. I would not recommend these tablets for anything more that an e-book reader."
0.0,"You can not block Bing and it shows ""trending now"" News content. This can not be deleted or blocked. It also types ahead and adds content."
0.0,The amazon echo does what it's supposed to do. I wish it could call 911.
0.0,"I have always gone to buy a kindle because I like the books and th games available. But I found them very unpredictable and unreliable. The color burns futon screen, then the screens starts jumping. As a result I have purchased 8 over the years. Not sure if Want to go through that for the 9th time!"
0.0,The dot does everything this does and most people already have blue tooth speakers to hook up to it.
0.0,Not able to play youtube that's what my daughter likes.
0.0,"I have bought 2 tablets for my son and didn't open it after I received it because it was a birthday gift for them and when they open it on their Big day 1 of the tablet didn't turn on ,the screen is just purple I m out of country right now and will be back on August 4,2107 and I emailed BEST BUY ""Geek Squad "" and told them the whole situation but nobody responded,very disappointed it was a surprise gift for my kiddos and 1 of my son was really upset that tablet won't turn on,let's see if Best Buy read my review and take some action !!!"
0.0,Alexa answers maybe 1 out of 10 questions we ask her - she uses Bing.com and it is really bad. Her standard answer is - I don't know the answer to this question. We ask her easy questions about stats or people. We also have a Google home and it answers almost every question right.
0.0,I returned the item was not what I expected very disappointed white the table
0.0,Easy to setup but doesn't do everything without additional products. Better than google home.
0.0,Exactly what I expected!
0.0,Not a good product short battery life i can only use for 20 minutes
0.0,"It's a basic tablet, nothing fancy but great for its price."
0.0,Its a great gift for my little one and he loves it
0.0,For the price a decent tablet. Some apps don't want to download.
0.0,"An 'okay' reader. Reading from an iPad mini is better under all conditions except outside in sunlight. Plus, with the iPad you can play games, web search, etc. The Kindle library function is not nearly as good as the Kindle app on the iPad where you can see many more of your books on a page and scroll through them all quickly versus the slow swipe function of the Kindle. I also do not like the page turn of the Kindle versus Apple. Every page turned on Kindle is like slow motion and about every fifth page refreshes entirely. I actually have to go to the top of the next page slowly in order to not have to wait for the Kindle slow page turn. Even the reading in the outdoors feature of the Kindle is not as great as reviewers indicate as there is still the sun glare on pages that you have to deal with, although at least you can read with it outdoors. The Kindle also suffers from a 'shadow' along the bottom of the screen. The explanation is that it is actually a shadow that is between the lights that are shining upward for night time reading. Draw your own conclusions as to whether that is good engineering. It is worse on some of the devices I saw than on others. Kindle serves the purpose for reading at the beach and not worrying if it accidently gets damaged. I would never take an iPad to the beach, but the Kindle is almost 'disposable' in contrast. Maybe 3 stars is being a bit generous but it is a good supplement to the iPad. If Apple ever makes their device so it can be used outside without a glare, then I don't see any market for the Kindle at that point. Not sorry I have a Kindle, but for what I decided to buy it for (reading at beach) it is at the price point where it is not really worth it. I still read ""paper"" books for those who remember what those are and those still work perfectly for beach reading."
0.0,This is a good tablet for basic use. I ened up returning it and going with an iPad which met my needs more. This tablet would be good for someone with limited computer knowledge/use.
0.0,I don't recommended if you are using Apple products
0.0,Bought as gift for senior. Setup process could be easier.
0.0,"From the first time I used it, the pages kept freezing and didn't respond to touch commands. I had to turn it off and back on daily. I tried to get a replacement and was told they no longer have them and I'd have to pay $10. more for a newer model. I bought 2 (1 as a gift). So far 1 works and 1 didn't."
0.0,I am not too happy with the Kindle. It's ok but it seems to run slow and sometimes the sd card isn't reading. Would not purchase another
0.0,Tablet stopped working after owning for two weeks. Came back on after an hour.
0.0,Love being able to just ask it to do things however there is a learning curve. You have to also kind of teach it what you want.
0.0,I PURCHASED THIS ITEM BACK IN THE FIRST QUARTER OF 2017. I RETURNED THIS ITEM WITHIN 30 DAYS OF PURCHASE. I MAILED IT BACK PER INSTRUCTIONS BY AMAZON. TODAY MAY 26 I RECEIVED AN E-MAIL FROM AMAZON THAT THEY FAILED TO RECEIVE THE ITEM BY JUL. 20 SO THEY WILL CHARGE MY CREDIT CARD. I HAVE TO ASSUME THAT SOMEONE IN AMAZON RECEIVING DID NOT DO THEIR JOB LOGING IN THE ITEM OR US MAIL LOST THE ITEM. EITHER WAY I AM SCREWED.
0.0,Pretty basic tablet. Lagging processor but it works.
0.0,The tablet is for my son who is 2. That being said I noticed blotches on the screen. Never returned it due to it not making a difference to my son. I will have to upgrade him in question few years anyway. The bumper is amazing.
0.0,The Kindle Fire HD is perfect for playing simple games and for streaming video while away from home. It's thin and light.
0.0,Not very functional and never had all the answers I needed. And I wanted a device I could make phone calls to anyone with in which the Google home does. We purchased the Google home and we are so glad we did.
0.0,Whats the point of this without the cable to charge!
0.0,"Love the product, not happy that there have been two sales on it at Best Buy. One 18 days after purchase $50 off, today 23 days after purchase online $80 off. They won't help me, after 15 days I was told!"
0.0,Any one who doesn't want to spend too much money and get a tablet for kids it is perfect for them.
0.0,"If you actually paid 20 for this adapter, you're out of your mind."
0.0,Battery dies after an hour...should last longer for the money. Will not bold charge.
0.0,"No the best tabler, is loaded with bloatware from amazon."
0.0,It was ancient technology and did not keep up with the internet.
0.0,"I had two of these in less than a year, it's definitely good for the price. The problem is that the charger port breaks very often. No matter how gentle toy are, it deteriorates within a couple months."
0.0,Slow performance and charging port very low poor quality it gets frozen most of the times
0.0,"Bought this mostly as a backup.and to read a few books, since I have a larger cell phone and a back up. Used it occasionally may 40 or 50 hours of use till this week when I sent my laptop in for repairs. so I probably used it a tot this week. I was watching my 3rd Primetime video this week and it simply turned off. It will not turn on using any power trick such as safe mode. It is gone, It is toast. Bought it October 11, 2016 , It quit on February 9, 2015. My old Fire lasted 4 or 5 years with more use. it had stereo speakers, lasted a week on a charge not 2 or 3 days.Sturdier built. This is full of junk, I am not just offered more apps, it is constantly trying to add them. JUNK JUNK JUNK"
0.0,"Fine for reading, ...haven't used it for anything else yet"
0.0,Works and recognized a lot of commands but doesn't work when the music is high.
0.0,Good enough for the price. Great for Amazon subscriptions and Amazon shopping.
0.0,"I bought this to use only one application. Oh, is it most difficult to get this thing to continuously work! And I still can't get the geek squad program to properly download onto the device. I'm pretty disappointed."
0.0,The Kindle works as it should and was inexpensive but has a short battery life
0.0,"The music was good, however, Alexa's voice was inaudible most of the time. It couldn't meet our needs so we returned it."
0.0,Should come capable of doing more out of the box!!
0.0,Will not seem to charge all the way and this is my 7th Kindlle.
0.0,This device is a good if you are looking for a starter tablet for a young individual.
0.0,Very cheap and was not impressed at all never again
0.0,its need amazon account for download any apps ............... ita really pain for me . i dont like it
0.0,"Let me set the stage for this review: I joined a book club this year and have started reading a lot... or at least what I would consider to be a lot, which is about 2 decently-long books a month.Up until buying the Paperwhite, I was doing most of my reading on my iPhone using the Kindle app. Long story short, I ended up returning the Paperwhite after about 2 weeks. Why? Because I realized just how sporadic my reading was. I read when I'm out and about, waiting at a doctor's office, or in-line at a restaurant, etc. It became overwhelmingly apparent to me that the best E-Reader is the one you have with you at all times. For me, that's my iPhone.The actual reading experience is definitely better on the Paperwhite. However, if you're an ""on-the-go"" reader like me, then it just means you have to carry around another device. Dedicated E-Readers are for people who either truly read a ton, or have a set routine for reading. If that's not you, then stick with your phone."
0.0,"I was very interested in the Echo and respective echo dot based on potential functionality. While there are some good qualities, the overall voice automation and functionality haven't lived up to the hype yet. Pros: sound quality for music is fantastic, kids enjoy asking Alexa questions, overall family fun. Cons: even after a full month of learning my voice, Alexa continues to frequently answer ""I don't know what you are asking"", at random times, Alexa will start talking without any prompt, setting up additional controllable items and syncing are not as easy as Amazon would have you believe, and worst experience....every time an amazon echo commercial comes on tv to promote the product, my Alexa replies to the TV commercial as if it were me saying ""Alexa...."""
0.0,Bought this for a friend in the hospital.very easy for him to use as he uses it endless hrs.the picture quality is good also ..would buy product again
0.0,"My kids really like this and if your buying a tablet for kids it's worth it, but maybe not so great for adults."
0.0,It's a good device for children because they don't know any better
0.0,The screen breaks way to easy it drop one time broke
0.0,"can't connect to any router, hot spot. Returned and so did the sales clerk with theirs. enough said..."
0.0,The sound coming from the echo is amazing considering it's small size.
0.0,"Was looking for a tablet for my young daughter. This was on sale and had good reviews. After consulting with the sales associate with some questions, I decided to purchase item. Nice looking product, however, very little storage space.... after downloading a few apps... the storage was full and was required to buy more! Also, cannot play videos unless hooked up to wifi. Unlike the sales associate told me. Very disappointing!!! Would not recommend!"
0.0,I was excited about the Amazon echo. However after getting it home setting it up and finding out how limiting it is that excitement went away fast. The echo couldn't answer the majority of questions or would be asked a question and instead of answering it would play country music which I never asked for.Unless you have smart home features like a smart thermostat or smart lights etc it is useless aside from being a speaker which for the money it isn't a good speaker.I did however try it for a week finding it not worth it or that googling questions was easier to answer. Even asking it about what movies were near me etc was a pain. Some said maybe I got a defective unit which wasn't the case the echo is just limited in what it can do.I would say save your money this isn't worth it yet.
0.0,"...but WiFi isn't working great. I have love Amazon Kindles since my first one, replaced it with a 7"" Fire HD, then got 7"" Fires...multiple ones. Problem is the last 3 work with wifi for a while, then start having problems. Reset wireless modem worked for a while, then hard reset did, now won't work for wifi at all. Will keep trying, though."
0.0,It does its job but I would buy one which the screen is brighter. There are times that it's difficult to read because screen is not too bright
0.0,"Fun for the first few days, but we hardly use it now after figuring out it can't answer many of our queries."
0.0,Very slow to connect to internet even with a good connection and wifi set up that worked for other electronics.
0.0,"Echo is Ok, but I am just not seeing the product value provided for the cost. Many times Alexa doesn't understand what we are saying and is extremely frustrating to my wife and child. Speaker sound is good quality, but not at all impressed with the AI capabilities."
0.0,"I liked the sound quality coming out of the Echo. I ended up returning this for an Echo Dot. The Dot is 1/3rd of the price and for my townhouse, I don't need a high powered speaker. Alexa is great to use, no matter what Echo device you have."
0.0,"Wish it was a bit faster loading and browsing, but functions as you would expect for kid friendly product. I would spend the extra money next time for a tablet designed for adults but had strong parental controls"
0.0,the amount i paid for the tablet is worth it on sale.
0.0,Good tablet overall just not enough memory but with an sd card just love it
0.0,Just ask or command the machine does it...getting really lazy now LOL
0.0,This thing lasted not even a month before it went dead. Going to try and take it back
0.0,"The Echo is good, but doesn't know the answer to what I consider, some basic questions. i.e. 3 top scoring players in the NBA. I suppose as it updates info, more information will become available."
0.0,"Have taken this for a couple of years for calmness, arthritis, and heart. Don't know if it really helps, but it doesn't hurt. Have read some favorable things about it. This company had quick delivery."
0.0,"I had to sideload google play services to be able to download from the google play store or use google chrome as a web browser, as this tablet was designed to be exclusive to Amazon."
0.0,"Since this is an Android 5 based tablet, I sideloaded a few necessary apps to allow it to be used essentially the same as an Android tablet, with Google play store, etc. The screen resolution, speaker, RAM are just only adequate. Otherwise, a good cheap tablet. Really need to ponder its utility before buying it."
0.0,Has lots of ads and seems to be a little slow in response. Bought for my kids and they like it so I'm ok with it.
0.0,"Bought as gift, don't know the details, but kids love be it!"
0.0,"Battery life is great. Kindle unlimited is lame, web browser needs work."
0.0,My 4yr old was able to operate it flawlessly. The included case works its magic to keep the tablet from any accidental screen cracks.
0.0,Bad performance. Slow device. Not worth buying. Better products are available in this range.
0.0,"Thought we'd have tons of fun with Alexa; found that had to stretch to use it productively. Maybe that's why Amazon puts out a steady stream of ""Here's what's new with Alexa"" emails, a lot of them revolving around buying more stuff from Amazon."
0.0,Small and lightweight. I wouldn't really recommend for teenagers or adults more so for kids under 10
0.0,"Cheap functional tablet, slower than most if not all latest smartphones."
0.0,"Fun to use but not fun with the software. I tried forever to get it to recognize my light modules to turn the lamps on and off. I gave up. If they ever fix the software it would be great. Other than that, it is nice to ask Alexa things and play music. Speaker is good. Amazon Echo software needs a lot of improvement."
0.0,"An OK product. Bought on Black Friday for $35, you get what you pay for. Runs slow at times, good for simple tasks."
0.0,"Great value for the money. However, the operating system is a bit clunky. Constant notifications and messages to delete. Some can be turned off, other seem to just keep appearing. The reader app surprisingly is less than intuitive."
0.0,I bought this tablet on black Friday and went home to test it out and it was very slow and not worth the money
0.0,Too
0.0,Data is tied to skills and should just be a blanket open forum of knowledge. Still has other benefits to explore.
0.0,"Nothing but problems after a month. Luckily I could take it back and get a credit for the kindle to put towards an ipad. It started off working fine then after a month it started losing internet connection randomly (while the old ipad had no problems). Then it stopped charging, never got past 1%. Tried different outlets, different android chargers. Nothing. Worthless"
0.0,This does everything your smart phone does but with a larger screen for easier browsing and input.
0.0,"Though I have got it for cheap price during black friday, this Fire is not that great. Very bad camera and dim screen resolution. Pros:Install Google Play without any hassleVery good book reading option"
0.0,"If I could give it a lower rating, I would.This is nothing more than a speaker, and a big one.It is NOT wireless so you cannot even take it outside w/o a power source. You cannot ask questions and have Alexa search answers. Very expensive. Would like to try google but since I cannot return this - I can't justify the price. Everyone said give it time to like Alexa. I gave it too much time and did not realize you had to return within a time frame (my bad)."
0.0,"This product is okay, but does not due what a normal tablet can due. Example, social media such as instagram and snapchat are not accessible on this tablet due to it being an amazon product. Had I known that, I would not have purchased it."
0.0,I bought this for my daughter during the holidays and after four months of use it would no longer would charge. I tried other charges as well and it's definitely the tablet. Now I have to go through the hassle of seeing if I can still replace it under warranty.
0.0,The kids were loving these as Christmas gifts but here we are 6 months later and the battery charging port barely even works. We have to hold the charging cable at a certain angle for it to even charge. I wasn't expecting a super long life out of these tablets at $39.99 a pop but should've lasted longer than 5-6 months. Very upset with 4 sad kiddos.
0.0,Not compatible with South African plug standards. Bought this unnecessarily.
0.0,"I can say it does recognize every accent, but there were too many questions unanswered."
0.0,The kindle is good to download apps for books catch up with reading
0.0,Should have been included with the e-reader.
0.0,"Thought this would be perfect for my two children. The case, warranty and pass to download unlimited apps seemed great. However, the pad is sometimes unresponsive and inaccurate-which can be frustrating for children. The case is a little too bulky. And it can be confusing for children who want to push an icon to play but it instead downloads. There is a definite learning curve that they will overcome in time but it could be more user friendly for younger users."
0.0,"The tablet is good for a 12 year old, i got it for my niece for Christmas and it will do what she wants,which is to play games and read books. Amazon is a little annoying because she had a hard time downloading some of the movies, because it wasn't ""compatible"", which is dumb since its their tablet and their site she was getting them from."
0.0,This tablet is a good kids tablet and or for prime users. Not a laptop replacement or for non amazon users
0.0,I'm planning on returning this tablet just as soon as I can!`
0.0,You need gooooood wifi for this. If the wifi isn't good like it's in and out this will not work that good. You also need the app to set up alexa. I would only recommend this if you have great wifi
0.0,"Cool device but not totally useful as internet tool completely...but do use it for several helpful tasks, music, alarms and weather updates"
0.0,Bought the fire for my mother who is 72 to learn how to use a computer the price was right and she can use it to search the web
0.0,My wife wanted an iPad. I bought her this because it was cheaper and good for reading and playing games. She uses iOS products so it's not compatible. She hardly ever uses it. Next time I'll get what she wants and not waste my money.
0.0,"Got this during Christmas rush and didn't think much of it since it was slightly open. (They had none in stock and needed 4 of them for all my children ) upon opening item , one had a small crack (bearly noticeable ). Increased useage of item cause the screen to spider web... tried to return but no help with management .... store at fountains in El Paso Texas . So I have 3 perfect kindles and one cracked .... very disappointed 1 star"
0.0,"I have wanted my Amazon Echo for several years and was able to buy one BUT not without an extended warranty! Which if you buy ANY ANY thing from BEST BUY, it's Now imperative you spend your money for an extended warranty! Like now if it wasn't for the warranty on my Moto phone that I HAD to return it! Which is totally dysfunctional NOW and friends can't get it to work! My new exchanged phone has t totally screwed up my availability to access Pandora! Luckily, there's an extended warranty you have no choice BUT to purchase! They ""TRY"" to make everything right with customers!"
0.0,Got this for my kids for Christmas. Price was nice and no problems so far.
0.0,"Works great as a reader, OK for apps. Battery lasts ages while reading, but dies quickly if I am gaming."
0.0,The charging plugs on these kindle damage way to easy. I am very disappointed as this is not the first time this has happened to one of my kindles.
0.0,"Certified garbage! Lesson learned about paying attention to reviews. Fire TV box and remote was packaged like new, even included new batteries. After plugging it in it would only show Amazon logo and 'unknown boot' on screen. Cycled power several times and even tried to reset using remote buttons, no dice. I read all the negative reviews before I purchased this, I chose to take the chance so I'm angry with myself, but very disappointed with Amazon for even suggesting this is refurbished, let alone certified, as if that means something."
0.0,It is a pretty cool device. Not too friendly for the music I already had to get it to play them. My main use was to operate my ADT Pulse security system. It acts as a third party app and the question gets too lengthy and does not always find the device I wanted the first time. I took it back. Maybe the newer version coming out will work better.
0.0,the tablet is okay its not like apple I pad don't cheat your self .
0.0,"It's technically sound, but not extremely useful. Perhaps future updates will make it more useful."
0.0,There are a lot of questions that were not answered. I just like the fact that I don't have to get up and turn off the lights.
0.0,I thought Alexa was like your smart phone Siri but it's not. It's very limited to what you can ask and you must download some of the Apps in within the Alexa app to work and ask question. Not what I though it was.
0.0,T-r-a-s-h.............................................. ....
0.0,It was working great then all of a sudden it wouldnt come on
0.0,volume is a problem we have to take off the protective case for it to sound clear.
0.0,"This is decent reader and Netflix device. Lots of bugs and gotchas when trying to use - icons going off screen, random locking, random performance hits while doing the same task. Returned. Buying an iPad mini 2. The build quality is just not there."
0.0,Pretty dumb that you have to.buy a charger port
0.0,I bought this to use with a particular app but wasn't able to install them so I returned the tablets.
0.0,"I purchase this tablet for my son and it was very disappointing on the 3 exchanges I had to do. First the charger was not working, second the free time was not connecting and third exchange it was freezing. So many good reviews for this tablet but it did not work for me."
0.0,"This is the THIRD power charger that I have HAD to buy at cost of over 30 each since my Kindle Fire purchase. Why can't the chargers last a REASONABLE amount of time When I connected this charger, I received a message saying that it was a LOW level charger it probably would not charge while the Kindle was in use. NOT ACCEPTABLE for this cost!!!"
0.0,This is my 3rd kindle and my last-i'm moving on to something better!For me -following all packaging insert guidelines-they only lasted a year at the most.
0.0,I already had an iPad and just bought this to see what all the fuss was about. Haven't used it hardly ever.
0.0,I bought this for Christmas for my niece. She loves it. She's four years old
0.0,"the internet server SILK is not compatible with free wifi on southwest airlines and I bought it to use on the plane. also I cannot hear the audio even with the sound all the way up on the plane. so I don't really need it since I have a computer , iPhone and kindle at home."
0.0,Quality of screen display is lacking and the reason I returned the tablet. For adult users I cannot recommend.
0.0,"So I bought my little guys these tablets... so that I could repossess my IPad. Love the free time app but who could've imagined they wouldn't play NETFLIX!! So now... I'm out the money for the tablet and still don't have my iPad back... and yes, I called Amazon numerous times... they work after the fix, but the next time they go to use them they don't work again... the fix takes several minutes as it's force stopping the app, clearing cache then doing a hard restart... then you have to wait to restart Netflix.... oh and sometimes you have to do it numerous times before it works... if it works at all..."
0.0,"Onsale is 39.99 is cheap , good for new stars tablet"
0.0,I thing is cool too can listen to radio get news from CNN FOX but if you don't have Amazon Prime it is dumb as a brick.
0.0,After buying this tablet for my grandchildren I was going through the initial setup procedure.That's where I was surprised to learn that after using this tablet for a year I would be charged fees to continue with the selected programs I used for a year.Time to take it back to the store. No hidden fees.
0.0,"Works fine, don't like the ads. Easy to use speed ok."
0.0,It's a good tablet for the value. Downside is there's no Google Play Store access. So you're limited to apps in the Amazon app store.
0.0,"In my personal opinion, this product would be unable to satisify any adult, whether it was for business or pleasure. Limited apps, limited space, slow uploading, etc. Also, due to this being an amazon product, many apps and options are unavailable, that are commonly used with both android and apple products. So I would not recommend to anyone."
0.0,Not easy to setup. Everything is apps which you must memorize the directions. Need to take a course to use. Not user friendly.
0.0,doesnot work After three weeksI cannot open it. so sad
0.0,goes with the kindle for charging port
0.0,"This is a fully functional tablet for under $1000. Yes it is slow, yes it works. For my child it is fine. If you are looking for something to be fast, slick, improve your productivity - you will need to spend more money."
0.0,"This tablet is only about average, but it is fine for my grandchildren, they have lots of fun playing the games"
0.0,This thing is ok. Next time we get electronics it will be Amason
