text,useful,stars,date
"It's a good E-reader, and the service at Best Buy store was perfect.",0.0,1.0,2016.0
"Small, easy to read, great battery life. Lasts for days. Go buy this.",0.0,1.0,2016.0
Love it for the ease of using it and for the books I can read on it. Great buy!,0.0,1.0,2016.0
Like it better than the keyboard one. No need for a case with light the brightness adjusts which makes it nice.,0.0,1.0,2016.0
"This product is similar to my old kindle; however, I wish the touch screen was more responsive or it had manual page buttons on the side. Overall it's great",0.0,1.0,2016.0
Great to have - love the back lit and font changes. It's perfect for travel and reading in bed - so light weight.,0.0,1.0,2016.0
easy to read has good read on it battery lasts able to load many more books,0.0,1.0,2016.0
"Comments on Kindle Paperwhite1) Basic functioning of page forward & back - excellent2) Footnote action often led to loosing place. It was easy to accidentally press a footnote when doing normal forward or back. Pressing the top right “x” sometimes returned to text, but often was dead - requiring selecting “Go To Footnotes”. Picking the correct < footnote returned to correct position - but too easy to accidentally press a different footnote - send me off to wrong text position. While doing things right raises no problems - it is to easy to get in trouble. Enabling the “x” at all times would be safer.3) Occasionally a small print message such as “91 highlighters” would appear between the lines. Supposed to show where other kindle users highlighted text. Does not highlight any text.",1.0,1.0,2016.0
Bought this as a gift and the giftee really loves it!,0.0,1.0,2016.0
"I love reading!!! I was first using my iPad mini as an ereader. Originally it was purchased to be used strictly as an ereader but I found over time it was causing eye strain. I couldn't read for more that 2 hours without my eyes starting to hurt. After a little research and watching tons of Youtube videos I purchased my Paperwhite. I absolutely enjoy my kindle. It's light weight (my iPad weighs a ton), it's easy to download and access books, you can read on tons of platforms. I have been using an app called ""Overdrive"" to check out ebooks from the library. Now I don't have to get in my card and drive to my local library. I can just browse from my home via my smart phone. If you enjoy reading and your thinking about getting a kindle please do! It's the best purchase I've made in a long time! I was limited when I was using my iPad mini. Now it's like a whole new world has open up since I've started using my kindle. I have read several books by Stephen King since owning my kindle. Normally it would take me months to finish a book. Now it takes me days!",1.0,1.0,2016.0
I have really enjoy this new kindle. I have the older version and this was a great upgrade.It is very good on my eyes and it is also great for night/bed reading,0.0,1.0,2016.0
"I used to have a paperwhite-style Nook, but when it needed replacing, they no longer offered the device. Unfortunately, the newer Nook's screen would turn black and practically unreadable in the sunlight. So I got the Kindle. SOO happy! The screen is wonderfully readable, even in bright sunlight, and is capable of being back-lit for night-time reading as well. Best of both worlds ~ Especially since I seem to take reading material with me everywhere I go!",1.0,1.0,2016.0
"With the advent of technology, picking up and reading a normal book feels cumbersome. This device perfectly replicates real-life ink whilst providing an unobtrusive backlight and enhancing the books with extra information, dictionaries, and wikis.",0.0,1.0,2016.0
Much smaller and lighter weight than my old kindle. Menus are easy to navigate and screens are easy to see. Battery seems to last a long time too. Love it!!,0.0,1.0,2016.0
Don't know what I'd do without my Kindle. I sleep with it and when I wake up in the middle of the night I don't have to turn any lights on.,0.0,1.0,2016.0
"This is a great product and for the cost, it exceeded my expectations! I would recommend this to anyone wanting to carry their book collection all in one device.",0.0,1.0,2016.0
It's light and it holds a lot of my books! I carry mine always in my purse.,0.0,1.0,2016.0
"i bought this for my daughter who is 7 yrs old, she enjoys reading,",0.0,1.0,2016.0
"i was a little concerned how small it was, but the size is perfect. the back lighting is great for when it is darker plus it works well in sun light as well. the touch page turn is easy.",0.0,1.0,2016.0
Good product. Love how light and sleek it is. Will recommend.,0.0,1.0,2016.0
Got it for Christmas. Have used it almost everyday. Liked it so much got one for my dad.,0.0,1.0,2016.0
"Good product, but if you have the old paperwhite, no need for upgrade in my opinion cause I noticed very little difference.",0.0,1.0,2016.0
I found the Paper white Kindle so easy to get used to. I always preferred paper books and could never get used to reading on my iPad or iPad mini because of the weight of them. The Kindle is user friendly and light to hold. I love it!,0.0,1.0,2016.0
"It's great, I can't imagine life without it. I love the built in dictionary!",1.0,1.0,2016.0
"I love the kindle, it's great. I love that you don't have to carry a dictionary around, it's has one built in!",0.0,1.0,2016.0
"The Paperwhite is a decent enough product for someone wanting an eInk screen. I don't understand some of the lack of customization options, even on what seems to be simple things. Like why can't I see the TIME in the status bar? Why can't I customize the ""click zones"". Also, contrary to Amazon's claims, my PC app does NOT sync the documents that I emailed to the device (the Android App does, though). I also see their ads when the device is off and starts. If they gave me the ability to save those recommendations (as opposed to ""read now""), I might have checked a couple of them out by now. Still, for the money, it gets the job done and helps keep my eyes from getting as tired as they did when I just used my phone to read.",0.0,1.0,2016.0
It took less than five minutes to set-up and start using my Kindle. Features are easy to use and it's holds a charge for an incredibly long time!,0.0,1.0,2016.0
This was a gift for my wife and she absolutely loves it,0.0,1.0,2016.0
"This was a gift for someone else, but I really enjoyed my own too.",0.0,1.0,2016.0
"This is a great way to take a whole bunch of books on vacation without having to pack an extra bag for them. My wife and I put some on their for us too. And the reading surface is great, even in bright light.",0.0,1.0,2016.0
"I never thought that I would need an e-reader since I have the samsung Note, but I am now would not read on the Note anymore. The paperwhite makes reading so much better, my eyes don't feel tired as quick with the paperwhite. Highly recommended!!!",0.0,1.0,2016.0
Very good product overall. my wife loves it.......,0.0,1.0,2016.0
Was debating between an iPad or kindle for my other half and after the reviews I decided on the kindle since he likes to read. He loves it. The battery life is awesome.,0.0,1.0,2016.0
So easy to read & defines words you are not familiar with.,0.0,1.0,2016.0
"The paperwhite allows you to read in any light, from the beach to a quiet night at home.",0.0,1.0,2016.0
Bought this for my son & he absolutely loves it!!!,0.0,1.0,2016.0
i love my kindle. i use to have a nook but my kindle is so much nicer and easier to get b ooks.,0.0,1.0,2016.0
I upgraded to the paperwhite after my very old Kindle died. I like the paperwhite screen. I hate that the pop up adds and recommendations have absolutely no connection to my reading history. It's very different from earlier Kindles so I'm still learning features. I can't understand why the paperwhite costs 2-3 times what the Kindle Fire costs.,0.0,1.0,2016.0
Simply put its exactly what I expected. I've had zero problems with it,0.0,1.0,2016.0
I have been using a kindle for many years. I love the ability to have all the books I am reading on one device.,0.0,1.0,2016.0
"This is my second Paperwhite, great for reading outdoors.",0.0,1.0,2016.0
I bought this to replace a much earlier version. This is so much more readable I'm sorry I waited for my other to crash before I upgraded.,0.0,1.0,2016.0
"Right Price, Works, Great, Best Buy has a great selection",0.0,1.0,2016.0
Great for my grandchildren to keep up on the reading during the summer months It's so easy for the parents to actually monitor whether they do or do not do the reading.,0.0,1.0,2016.0
"I bought a kindle fire to read on as well as do other tasks but found that I really disliked reading on the fire. I decided to purchase the paperwhite and love it. In the month that I have owned it, I have already read several books. The screen is very comfortable on your eyes and lighting is never an issue. I highly recommend the paperwhite.",0.0,1.0,2016.0
"The Kindle PaperWhite is a great device. It's easy to use and the size is very convenient. When I take it on a trip, it's like having a whole library with me. Compared with the Kindle App on my cell phone, I find the KindlePaper White a lot easier to use and the size is better. It's easier to read and it feels like a book.",0.0,1.0,2016.0
I put books on it and read them. That's pretty much it,1.0,1.0,2016.0
Got this as a birthday gift for my wife..she loved it!,0.0,1.0,2016.0
This is a great reader for the constant traveler like my self,1.0,1.0,2016.0
"After struggling to read books for the last several years, my husband suggested getting an e-reader. I never wanted one, because I previously enjoyed the feel of a real book in my hands. He was pretty convincing, so I went online and researched a few different ones. I settled on this one, after reading so many great reviews. I wanted the Voyage initially, just because it had page turn buttons, but I opted to save some money, and the page turning with the touch screen is incredible, I don't think I'd use the buttons, even if I had them. I am already halfway through my first book, and I've had this less than 24 hours. I'm a very slow reader, so this is impressive! I tried it in the sun, and it was extremely easy to read- no glare. I also used it while working out today- it's very easy to adjust the font to make it easier to read. I am so in love with this, and am so happy we bought it! I am excited to get back into reading, and to have thousands of books at my fingertips!",1.0,1.0,2016.0
"Works well - I used to have Kindle and Nook on my tablet, but find having the Kindle separate so much better. Holds a charge a long time and easier to tuck in my purse and take with me.",1.0,1.0,2016.0
I got this Kindle to replace an old Kindle and a lost Ipad that I was using to read my KIndle books on. T his Kindle with the back lit screen combines the best of both Ipad and kindle..back lit but no glare in the sun,1.0,1.0,2016.0
I love the Kindle paperwhite reader. I chose the Kindle Amazon Paperwhite because I can read in the sun. We live at the beach and I like to read outside. It is so easy to use. So many books to choose from. Very easy download. Has a lot of great features. It is light weight and easy to take anywhere. Great Product.,1.0,1.0,2016.0
This was a replacement for a Kindle Paperwhite that was lost. I did find the old one after buying a new one and now everyone in the family wants it.,1.0,1.0,2016.0
"I never used to read books, until I got my kindle I have read over 10 books in a few months",0.0,1.0,2016.0
I have one of the very early versions of the Kindle and the Kindle Paper-White is so much more compact. That makes it really great for travel. I also love the self-recharging capability.,0.0,1.0,2016.0
I had an older Kindle but always had to have a light to read at night. I love the Kindle Paper White...its fantastic!!,0.0,1.0,2016.0
"My wife treated me for my birthday, and I love it! Would highly recommend. Took a little while to get used to buying books on Amazon though. Overall excellent.",0.0,1.0,2016.0
I am very happy with my purchase of the Kindle paper white. I wanted a device for reading at night that would allow me to turn the light off in the room. Works well is lightweight and really a joy to read on. Very limited and dissappointing selection of protective covers at Best Buy had to purchase elsewhere.,1.0,1.0,2016.0
My wife loves this product. I never thought she would ever let go of paperback. But the ease of use and convenience when travel make this perfect for her because she loves read when we go to the beach.,1.0,1.0,2016.0
"It is super lightweight and has an adjustable backlight for easy reading in dim to dark areas, and its not hard on eyes. I love that there is no glare, so reading outside is always on my to do list. It is not only good for reading but finding books as well with GoodReads. It has media connections like Facebook to find what people you know are reading. Downloading books is quick and easy, I just wish I would have spent the extra money on the convenience of free 3G. It also has child functions to make sure your child is reading daily and appropriate books available for them using FreeTime. They can even earn rewards for how much they read. Overall very recommended for anyone.",1.0,1.0,2016.0
"Not my first Kindle but my third of this model. Keep buying them for family!Really the best model out there for ease, weight, flexibility.Cannot recommend it enough.",1.0,1.0,2016.0
I own a Kindle Fire and an iPad and I have a hard time reading them on the beach due to the glare. This Kindle Reader is small enough to fit in your purse to take anywhere to read. Love it!,1.0,1.0,2016.0
I bought this because reading on my iPad started hurting my eyes. This is awesome. Love it!,0.0,1.0,2016.0
Love my paper white. Have an old Kindle and a Kindle Fire and now the Paper White.,0.0,1.0,2016.0
I bought this item as a gift and I've heard great things about the paper white Kindle. I'm thinking about getting one myself!,0.0,1.0,2016.0
I was looking at the Kindle and ended up buying the paperwhite for the backlighting which works great. The battery does last weeks as mentioned in the details. I wish I would have waited a few weeks to buy since they dropped the price.,0.0,1.0,2016.0
"Great size, easy to use, long-lasting battery, great for the beach and pool side with the anti glare screen. Even able to read at night with the adjustable backlighting.",0.0,1.0,2016.0
This is a great product for someone who wants to switch from paper back books to electronic media. Great to read while outside or on the beach,0.0,1.0,2016.0
"I've had one of these before, but I lost it in the divorce. I happily bought another one. They're so easy to carry around, and setup is trivial.",0.0,1.0,2016.0
"I upgraded from a Nook Glowlight which I had dropped and cracked (the shaft of light emanating through the tiny crack was beginning to burn into my retina, so I figured it was time to upgrade). I really like the ease of this device - purchases download to it directly, and if you have existing files, you can email them directly to the kindle and it will format them accordingly. The definition on the paperwhite is really nice, and the backlight is gentle on your eyes (crucial if you are a late night reader like me). I have the ""special offers"" version, and it is not intrusive at all, just appears on your lock screen. Battery has been great so far.If you are an Amazon Prime member, they even throw you a free ebook each month. And yes, I bought a protective cover for it this time!",1.0,1.0,2016.0
"I was looking for a reader that was just a reader. I did not want a tablet. The Paperwhite is the perfect choice for me. It is very easy to use and has a clear reading surface. It is a great size and I can read outside, inside and in the dark. I read the reviews and then went to Best Buy to see it. It was everything the reviews said. Some said there is a gray area at the bottom of the screen but I did not find that. I highly recommend it.",0.0,1.0,2016.0
I recently received a kindle paper white as a gift from my wife. I love it!,0.0,1.0,2016.0
Really happy with this new Kindle and the fact that I can read at night and not have to use a reading light.Highly recommend,0.0,1.0,2016.0
"No complaints. Works great, even in the bright sun and at night!",0.0,1.0,2016.0
Love it! So much better than the model I had previously.,0.0,1.0,2016.0
"Battery life is excellent. I like the backlight and found the screen easy to read, although it isn't quite as much like paper as some of the other reviews I read make it seem.",0.0,1.0,2016.0
"Got this for one of our employees. Works well and you can see the print well. Good point is that it's small and compact. Bad point is that it's small and compact. Easy to carry around, but more difficult to see words. Works great, though! Great price too!",0.0,1.0,2016.0
"Love this e-reader! Only complaint is the swipe to turn pages, wish it was an on screen button.",0.0,1.0,2016.0
"I love my Kindle, I bring it everywhere with me. Great for the price.",0.0,1.0,2016.0
Bought this even though I have an iPad and an Android tablet. I wanted this so that I wouldn't be easily distracted with other apps. The only thing is that I wish I could inverse the colors for night time. Besides that it has a long battery life and is great for reading books.,1.0,1.0,2016.0
One of my major issues with e-book ls is using screens and the annoying glare. While the paper white still isn't a printed page it does a good job of getting close. With the backlight optional it retains the benefit of being able to read at night too. I love my iPad but prefer the Kindle Paperwhite for all my e-books.,0.0,1.0,2016.0
I got it to store all my college books without checking to see if they would even be compatible. They weren't. It's my fault for not checking this. The three star rating is because you can buy a good tablet for less and use the kindle app. Which is what I did. I can now read my books and have a fully functional tablet.,1.0,0.0,2016.0
Compare to the my old Kindle this so much easier to read no matter where the place or the lighting.,0.0,1.0,2016.0
"I have had a Kindle Fire for years, but find I can't read it very well in the bright sun. I bought my Kindle paper white for camping and it's perfect out in the direct sun, by the pool. It's also smaller and fits it the pocket of my pool bag easier. Now one stays home, and one stays in the camper.",0.0,1.0,2016.0
My wife has an older paperwhite that still functions very well. We decided to get this one for my daughter because she's a book worm. It's worked great and she loves it.,0.0,1.0,2016.0
Easy to read even in bright sunshine. Simple to set-up and use. Long battery life.,0.0,1.0,2016.0
Definitely my favorite e-reader that I have ever owned.,0.0,1.0,2016.0
"I purchased the paperwhite so that I could read in the middle of the night without disturbing my husband. It works like a charm, and helps me to fall back asleep faster. The different light settings are fantastic. I really love the dictionary look up feature too.",1.0,1.0,2016.0
"If all you want to do is read ebooks, then this is the device for you",0.0,1.0,2016.0
love this newer kindle easier to read and brighter text,0.0,1.0,2016.0
"Lightweight, easy to,use, great battery life. Have increased my reading substantially since getting it. Love the matte background, adjustable text size, and back lighting. So much better than trying to read on an iPad.",0.0,1.0,2016.0
"lightweight, convinient, feels like book. Great at outdoor and night reader.",0.0,1.0,2016.0
I bought it to use outside to read. My iPad and android are bad in the sun. This I can actually read in the sun!! Happy,0.0,1.0,2016.0
Bought this specifically to take to the beach and it was perfect!! Light weight & portable!!,0.0,1.0,2016.0
"The kindle is lightweight, no glare and worth reading a good book on. They have a good product.",1.0,1.0,2016.0
I really enjoy this new kindle much brighter and easier to read,1.0,1.0,2016.0
"It gets a lot of use since bought, my eyes will not hurt as much as using an ipad.",1.0,1.0,2016.0
"The Kindle Paperwhite give me the freedom to read where ever I go. Whether in sunlight for darkness, it is easy to read, and with the plethora of titles available, there is never a dull moment.",1.0,1.0,2016.0
Love the new light feature added. since 1st generation,0.0,1.0,2016.0
"I really love the back light on the paperwhite. I upgraded from an old kindle keyboard with a lighted case - and I love having the backlight built in. I considered the Voyage, to get the page press feature, but am very happy with the touch screen.",0.0,1.0,2016.0
"I've used a Kindle fire for years and love it but wanted something more light weight to use specifically for reading books. The Paperwhite is very light weight and it's easy to use. The touch screen is not always as responsive as I'd like it to be when on the home screen or managing your library, but once you've opened a book, it's easy on the eyes and page turning is very responsive. I'm glad I have this option for reading as it's much better than reading on the Fire. If you want a full tablet, get a Fire but it you just want to read, the Paperwhite is great.",0.0,1.0,2016.0
"I bought this for my husband, he loves his kindle. It is very easy to read outside in direct sunlight. We have had others in the past and could not see outside in the sun. He brings this to the beach and it is perfect.",0.0,1.0,2016.0
Lightweight and handy to use. Nice one if you love reading and dont want to keep too many books in your bag :),0.0,1.0,2016.0
"I bought this originally for my wife because she is always reading and was interested in a Kindle, though wasn't sure she could ever part with physical books. She loves it! Now with the Family Library option available we can all share our favorite books. I'm looking to buy one for myself and my teenage daughter this week, actually. Oh, and my wife has given up on physical books after this ;) She likes the backlight when reading in bed at night and the fact that it lasts for at least a week on a single charge.",0.0,1.0,2016.0
perfect christmas gift for my mother in law. easy to use and great for reading anywhere. she loves it,0.0,1.0,2016.0
Have been using this kindle paperwhite and it's a lot lot better from reading in tablets. Not eye stressing and really very handy. Nice product!,0.0,1.0,2016.0
"It's comfortable to hold in my hands, the screen is pleasing to look at and doesn't cause eye strain, the backlight allows me to read at night without being blinded, graphics are crisp when I read a comic, and the long-lasting battery doesn't induce charge anxiety. Also, as a nice surprise, there are countless books, free to borrow via Kindle Unlimited, because I'm a Prime Student member.",0.0,1.0,2016.0
This Kindle is so easy to use and the screen is very easy on the eyes!,0.0,1.0,2016.0
If you like reading books this will make an awesome companion on your next vacation. The backlight is great too. You can read in complete darkness even if someone else is sleeping in the same room. I bought this for my wife and she loves it. It was one of the rare good gift ideas I've come up with :),1.0,1.0,2016.0
"I bought this to replace my failing Kindle 3 (Keyboard). I absolutely love it! The only con I have found is battery life with airplane mode off. It drains rather quickly with it off, turn airplane mode on and it's great!",0.0,1.0,2016.0
I love the kindle. It is light weight and the back light is great. Easy to use and get book from the library or from Amazon.,0.0,1.0,2016.0
"This is my 2nd Kindle. I love the ability to read anywhere no matter the light, especially at night. I don't disturb anyone with a light if I am having trouble sleeping.",0.0,1.0,2016.0
You get to put all of your books right on this kindle and take it on the go with you. It's great just taking one item with lots of reading material on it instead of having to take all of your favorite books with you.,0.0,1.0,2016.0
"Lightweight, small size that travels easily. Great for reading. Email capable but rather clumsy. I bought because of the long battery life and not to drain phone & iPad as I travel. Great for this purpose!",0.0,1.0,2016.0
awesome love how easy it is to read and use even when i amat the beach,0.0,1.0,2016.0
I like that it is lightweight and it has the built in light.,0.0,1.0,2016.0
Bought this for my 78 year old mother who had recently broken her wrist. She absolutely loves it! She is reading all the time. Light enough she can hold it with one hand.,0.0,1.0,2016.0
This is my second Kindle Paperwhite I have bought at Best Buy. I wouldn't be without it and take it everywhere I go. The first one just wore out as I had it for several years. I have noticed new additions from the previous one which really helps.,0.0,1.0,2016.0
"Its a great product, easy to use and so easy to carry anywhere !",0.0,1.0,2016.0
"When looking at kindles, I was debating between the paperwhite and the regular kindle that was a bit cheaper. So happy I spent the extra money for the paperwhite. Having the backlit screen has been such a life savor and great feature. I loved it while camping and is also nice when reading in bed because you don't need to have a light on waking up the other person. I absolutely love this version and recommend it 100%!!!!",0.0,1.0,2016.0
Great reading experience. All your books in one place. Compact. Excellent!!,0.0,1.0,2016.0
"This is a great product, that doesn't have a lot of distraction for kids. Great little reader for the price",0.0,1.0,2016.0
"I cringed at laying down paper to pick-up technology. However, it was the best thing I ever did. I have been very pleased with this reader.",0.0,1.0,2016.0
This is my second Kindel. My first one was a Kindel fire. I liked it and I love to read so I thought I would give this one a try. I love this one more!!,0.0,1.0,2016.0
If you like to read and like to have more than one option then an e-reader is something to consider. I like the screen when reader as it is not glaring like a tablet or computer screen. The ability to adjust the font size is very beneficial for me. I also like being able to highlight words and get their definition. I am not a fan of all of the controls but once you get use to them the Kindle is very useful. I wish I could convert PDFs to the Kindle format a little better but that is not a fault of the device.,0.0,1.0,2016.0
Took me a few times to get used to it and now I love this Kindle!,0.0,1.0,2016.0
"The Kindle Paperwhite is great for reading anywhere, even at the beach! You can also read it in bed with the lights out so you don't disturb anyone else. I absolutely love it! I have a Kindle Fire, an iPad, and a Samsung Galaxy 4 and the Kindle Paperwhite is far better than any of those for reading!",0.0,1.0,2016.0
"The Kindle Paperwhite is compact, yet big enough to feel book sized. The natural bridge screen is quite easy on your eyes and is visible in any light - quite an accomplishment! The battery charge lasts a long time so you don't feel in danger of the Paperwhite going dead on you. When I went to Guatemala, I was even able to find a browser that allowed me to get a message back home on my email using the Paperwhite! I got this one for my wife. If you like to read, I think you would enjoy this little gem.",0.0,1.0,2016.0
"Previously used Kindle app on phone and tablet to read kindle books. But the readability on the Kindle itself is much better. Less strain on eyes and more natural to read for extended time. Plus, the light weight and easy handle-ability is great!",0.0,1.0,2016.0
I didn't find the e-reader easy to navigate and actually found it confusing. I have an older model and that one is easier to navigate. The new one was skipping pages sometimes also.,1.0,0.0,2016.0
Still a great device even though it's a little older than the Voyage and Oasis. Perfect for reading at night and has great resolution. Love it!,0.0,1.0,2016.0
"Although I've always wished I read more, I never would find the time to get to it. Having the Kindle made it so practical to own and read books, especially at night time, now that I don't have to keep the lights on and bother my partner.A must-have for anyone, those who read regularly and those who are interested in reading more.",0.0,1.0,2016.0
"Hard to find any gripes for this device. Serves its purpose brilliantly. The backlight is excellent, and the built in dictionary is great.",0.0,1.0,2016.0
Sure you can get this app on all devices but try reading those screens in the sun. This reader does the trick,0.0,1.0,2016.0
"I love it. Long battery life, easy to use, perfect",0.0,1.0,2016.0
Old kindle broke. I love the improvements of the paperwhite. It is all touch screen. The old was not.,0.0,1.0,2016.0
"Definitely easy to use, easy to download books, and navigate pages.",0.0,1.0,2016.0
You really can't go wrong here its exactly what you want out of an e reader and nothing more.,0.0,1.0,2016.0
"It is all but perfection. It's a library in the hand. Inside or out. It reads equally as beautiful in either environment. I only penalize it for its lack of allowing books, bought outside Amazon ecosystem, to be included in FreeTime. FreeTime is advertised as for kids but I like the idea of knowing how much time I've spent reading and the other offerings of FreeTime.",0.0,1.0,2016.0
It's super easy to use and lightweight!! I love my new Kindle!,0.0,1.0,2016.0
This is a very simple unit to unit reading if not strenuous at all on the eyes,0.0,1.0,2016.0
I don't like reading too many physical books because it's a bit bothersome to lug around the heavy volumes. Having everything in this device is great since it's E-Ink and lit,0.0,1.0,2016.0
This is a great device is you are to read a lot of text.,0.0,1.0,2016.0
"I love having books at my finger tips, 24/7. In addition to accessibility, my kindle white increases my vocabulary by offering word wise.",0.0,1.0,2016.0
"I like this product, particular the translation function that makes reading much smooth.",0.0,1.0,2016.0
I love the Kindle Paperwhite. It is thin and light weight. It is easy on my eyes. Easy to throw in my purse when I'm heading out.,0.0,1.0,2016.0
"Love this!!! Great screen, easy to read in different lighting, and long battery life! The Amazon website has far more reviews for books and books are sometimes cheaper. Highly recommend.",0.0,1.0,2016.0
This is my second Kindle Paperwhite. My first Kindle died (I believe it was old age as cause of death) and the next day I went out and purchased a replacement. So easy to set up and there were all my books. The Paperwhite is so easy on your eyes and love that you can adjust the font to any size that's comfortable. Can be used with dim lighting or no lighting at all. Great for reading in bed.,0.0,1.0,2016.0
"A great device for readers that don't want clutter. Easy on the eyes with an adjustable back light and no glare whatsoever outside, even in direct sunlight.",0.0,1.0,2016.0
love the Kindle paperwhite. It is so light weight but best of all I can read outside. The light also allows reading at night and does not bother my spouse.Only problem I do not like the case I purchased online and no covers at best buy or target,0.0,1.0,2016.0
I absolutely love reading on the Kindle Paperwhite. It's great being able to sit outside and read and not worry about the glare. It's very lightweight and easy to hold in one hand.,0.0,1.0,2016.0
"I purchased this ereader because it stated you could get library booksvia USB cord (and Wifi if you are near one). I do not have Wifi andthe USB would not transfer. Tried everything, neighbor tried, readinstructions, viewed YouTube. But it wouldn't work. Took it back but it was beyond 15 days and they would only give me credit. I then upgraded to Wifi 3g and that better work for the extra money. Very disappointed as I felt I had no other choice.",1.0,0.0,2016.0
Replaced my original Kindle (which I used to death!).........new one is even better......great quality for the price!,0.0,1.0,2016.0
Very nice matte screen that's easy on the eyes. If you want a eBook reader this is the best one,0.0,1.0,2016.0
"If I would have known how wonderful this was to read with I wouldn't have purchased and Ipad. I love this to read whenever, wherever. If you're a reader this is the best ereader.",0.0,1.0,2016.0
"My Kindle is fast and clear. I can change the size of the font, making it easier to read.",0.0,1.0,2016.0
"I decided to get a Kindle because I was having issues reading on my backlit tablet. The screen lighting on the paper white doesn't have this issue. I also like the lack of distractions, I don't have e-mails or texts popping up while I'm trying to read.",0.0,1.0,2016.0
"I had a lower end kindle for years. When that broke, I decide to buy the higher end one that is backlit. The back litghting is nice for reading at night. But the touch features are too jumpy--it jumps pages instead of just turning to the next one. It is cumbersome to buy through amazon and difficult to see the list of what you have. I don't know if I'd buy this one over the lowest end one again.",1.0,0.0,2016.0
"I bought this for my 91 year old mother. She had a kindle, but there were too many buttons and she had difficulty using it. She still has difficulty using this kindle, but likes it much better. There is only one button to press.",0.0,1.0,2016.0
"This is an excellent value. This is easy to read, easy to use and performs like a champ. If you want an all around great reader but don't want to pay a high price, this is the one.",1.0,1.0,2016.0
"Had put this off thinking my iPad would suffice but it was hard on my eyes. The Paperwhite is easy to download, much lighter to hold while reading, compact enough to carry in my purse when I have some downtime for reading, and emits a much kinder light for reading at night. Just what this book lover needed!",1.0,1.0,2016.0
My wife loves this. the paperwhite is the way to go!,1.0,1.0,2016.0
"I bought myself a kindle earlier this summer and love it so much that I decided to get one for my ten year old. I thought she was spending too much time engaging in mindless activities on her phone and computer and thought this might be a good alternative. She has responded surprisingly well. One feature that I really like is the dictionary. If she comes across a word she doesn't know or can't read, she can tap on it, and the dictionary will pop up defining the word. This enables her to use her inference skills to decode the word or understand the meaning better. This has been a nice addition to her bedtime routine.",1.0,1.0,2016.0
"I love my new kindle. I bought one earlier this summer for myself and just recently for my ten year old. One function that is awesome is its ability to work with the audible application. I can read on my kindle then audible will pick up where I left off, so I can continue with the read during my commute. My kindle will then propose to move my place to where I left off in audible. It has made my commute very purposeful because I am able to read literature for work a lot more efficiently. This may have been one of the smartest purchases I have ever made for professional development!",1.0,1.0,2016.0
This is perfect for reading in sunlight at the beach,1.0,1.0,2016.0
"Even with decreased vision, I can read this, and at night. The backlight is so helpful. Relatives who use this recommended it. Geek Squad were helpful in teaching me how to use it, since this is my first reader. Fits in my small purse and is so wonderful to have while waiting somewhere.",1.0,1.0,2016.0
"My Kindle is great! Easy to use, works great in the dark or sunlight.",0.0,1.0,2016.0
"My dear wife is a voracious reader and Paperwhite by Kindle is her reader of choice. She absolutely loves everything about it.We also recently became Prime members, and she is hoping there will be some great books to read at no additional charge!",0.0,1.0,2016.0
"I love this Kindle. It is a replacement for one which was almost 5 years old when the built-in light stopped working. I used it constantly, for hours every day, carried it in my purse all the time, and traveled with it. I will not be without a Kindle. Replacing it was a foregone conclusion but I still read the reviews, just in case. :)",0.0,1.0,2016.0
"We bought this as a gift for my 85 year old mother-in-law. She enjoys reading, but needed to magnify the text in order to read easily. The Kindle is simple enough for her to use and she is enjoying it.",0.0,1.0,2016.0
"Third Kinlde and my favorite as I can easily read in sunny conditions. Light weight, more compacy and battery life seems excellent.",0.0,1.0,2016.0
Kindle e reader is a wonderful device. I like the inbuilt light. It does not hurt eyes and it does not have side effects (headache or hang over in the morning) if used in the night unlike tabs.,0.0,1.0,2016.0
"Well, it happened. I became a huge fan of e-books, preferring them over an actual, physical book! This old fashioned woman with a preference for all that is vintage NEVER EVER thought that would happen; then came the Kindle Paperwhite. I think I have read close to 10 books this past month because of the Paperwhite! I can make the font larger (which is great for my old eyes), and it is lit from the side, so it does not make my eyes tired like typical LCD screens, where the light shoots up at your eyes. Because of this, you can read easily in bright sun or in total darkness. Also, the battery lasts a very long time; I usually have to charge it only after reading a full book. And an added bonus is that you can't get any apps on the Paperwhite, which sounds like a negative, but that means there is no distraction/temptation to surf the web instead of read. When you open it up, you are committed to reading. It is sooooo much better than my Nook, which makes my eyes tired and is a distraction.It is among the best purchases I have ever made!",1.0,1.0,2016.0
"It's a reader, wanted to get the cheeper one but you were out of stock. this one works well",0.0,1.0,2016.0
Great to have my entire library with me and no I can read in bed with the backlight also.,0.0,1.0,2016.0
"I bought it for my son, who really loves to read. He is very happy with it. It has a nice design, screen is very comfortable to look at. And it's lightweight. Perfect for home use and travel.",0.0,1.0,2016.0
"Got this for my daughter that is entering 6th grade. Not only is she reading more, but reading more complex books and expanding her vocabulary tremendously with the word ""look up"" feature. Screen is free of glare and looks much like a paper book as the name implies. Great for learning and recreational reading.",0.0,1.0,2016.0
So pleased to have invested in this 4th Kindle....,0.0,1.0,2016.0
Very easy to hold and read in the evening without hurting your eyes. Love it.,0.0,1.0,2016.0
"great size, easy to carry to take everywhere , good battery life",1.0,1.0,2016.0
The best e-reader that I have ever used. I would recommend it!,0.0,1.0,2016.0
