text,useful,stars,date
"Love this gadget. Plays music, makes grocery list, tells me the weather reports",0.0,1.0,2017.0
"I have it integrated with the Philips Hue, and it only works about half of the time. The app is pretty weak, and really painful to try and play Audible books from. That said, I'm getting another one for upstairs, because it is insanely handy to be able to add items to shopping lists, todo lists, and do timers from anywhere in the house.",0.0,1.0,2017.0
I've really enjoyed using Alexa and have found it more useful that I thought it would. It has really inspired me to start to use Alexa compatible products to make my home smarter.,0.0,1.0,2017.0
I find this product to be very efficient for several reasons on an everyday use. The more I use it the more I like it,0.0,1.0,2017.0
"Not sure what I can add that thousands of others have not, but the Echo is an awesome device. New features added every week. A must own for anyone interested in the Smart Home movement.",0.0,1.0,2017.0
"This is a great invention. It works really well with my security system, thermostat, door looks and interior lights. What a nice way to feel safe and impress friends and family.",0.0,1.0,2017.0
"I love my new toy. Setup was quick and easy. It plays all my music and my stations I have setup on Pandora. Only negative is that if you ask question about simple things you are mostly likely get a response that not helpful but that what googles for, but It does tell you the weather and what deals they have. All in all I love it.",0.0,1.0,2017.0
"Such an awesome product. Helps me organize my life, my own personal assistant.",0.0,1.0,2017.0
bought it and loved it. Bought one for a friend. Ask Alexa anything.,0.0,1.0,2017.0
I thing is cool too can listen to radio get news from CNN FOX but if you don't have Amazon Prime it is dumb as a brick.,0.0,0.0,2017.0
Like this but doesn't always get the commands correct. Doesn't answer questions the way the Google version does.,0.0,0.0,2017.0
"Great item for someone who is home alone, most of the time. Talking to it is an helper in accomplishing complex tasks. Listening to it is pleasing in sitting still.",0.0,1.0,2017.0
"It was easy to set up and we have loved using it, great for the whole family",0.0,1.0,2017.0
It's voice activated capability is nice but not that responsive when the volume is full. You have to keep your voice loud so it can hear you.What is also nice is how it learns and can have multiple profile for family.,0.0,1.0,2017.0
"Please support commands for the Energysmart Water Heater Controller by Iris. Lowes Item# 612026 Model:691121 . Command such as ""alexa turn water heater on"" or ""alexa turn water heater off"" would be nice. It would gave been nice if Amazon has added a command support for this water heater controller by Iris.",0.0,0.0,2017.0
Upon purchasing this I couldn't imagine what I was missing. It has been a great upgrade to my home. It has really brought my home closer to the new age,0.0,1.0,2017.0
"Everyone should have one because it has so many great features. Listen to music, control home security, find out what the weather is and all by just asking.",0.0,1.0,2017.0
"Fun to use, great speaker. Easy to set up and use.",0.0,1.0,2017.0
My daughter loves it. She has an IT background and loves any technology that is new .,0.0,1.0,2017.0
"Once you learn how to use it, it is fun to have. This is a bunch of junk that you have to enter so many characters to make this right.",0.0,1.0,2017.0
The Echo has been a smash hit. It works well with devices and is easy to set up. The access and use is very simple. My son is taking it to college with him and he loves it.,0.0,1.0,2017.0
My whole family loves it! We love listening to music. Alexa eill search for so many things on the net :-). We even programmed the cofee machine to turn on qith Alexa!! The only reason I don't give it 5 stars is because I wish it also spoke Spanish.,0.0,1.0,2017.0
The system was a breeze to set up and was amazed how easy it was to use. Everything from questions to jokes to music. Next step is to connect it to the house and TV.,0.0,1.0,2017.0
To the best of my knowledge the Recipients enjoyed it,0.0,1.0,2017.0
I really like it. Easy to use and very friendly. L,0.0,1.0,2017.0
We keep trying to find songs she doesn't have and only found a couple.,0.0,1.0,2017.0
Purchased as Christmas gift for grandchild who loves both music and gadgets,0.0,1.0,2017.0
i gave the Amazon echo as a gift to my children for the holidays and from what I understand they are all loving it.,0.0,1.0,2017.0
Love the fact that you can ask questions and get your answer quickly.,0.0,1.0,2017.0
Love the echo. Purchased for my mother in law for Christmas. We have had our own for about a year now.,0.0,1.0,2017.0
The Echo was easy to setup. It understands my commands most of the time.The only complaint is that it's speaker is not up to par with other speakers.,0.0,1.0,2017.0
"Our Alexa has become like family! She's been a great asset and such a huge help. From ordering pizza, to telling me the weather, making shopping lists, and playing our favorite music and so much more!",0.0,1.0,2017.0
This is not only fun to use but extremely handy to have around the house.,0.0,1.0,2017.0
"Speaker system for music play is great. Very sensitive to her name ""Alexa"". Make sure to disable voice purchasing or place a code if she will be in a room with a television.. there are lots of commercials where her name is called. She will respond.",0.0,1.0,2017.0
I am loving all the things Alexa can do. I am not a techie and it was easy to get up and going.,0.0,1.0,2017.0
I really liked the Alexa the only thing I did not like was that it only works with certain music apps. I am kinda of new with this product so I may be wrong but we like the overall use and it's functions.,0.0,1.0,2017.0
"Good for music, but thought it would do a lot more.",0.0,1.0,2017.0
I gave this as a gift and the recipient has really enjoyed it. He said the sound was better than expected. The number of questions the Echo can answer is a little disappointing but everything else was as advertised.,0.0,1.0,2017.0
Alexa became my new best friend along side siri. I ask her anything and everything. Shes great,0.0,1.0,2017.0
"Love this product it does everything, answers questions, plays my music from iPhone plays games tells jokes etc ...",0.0,1.0,2017.0
Alexa is ready quickly and very easy to use. Accurate information and good sound quality,0.0,1.0,2017.0
"Makes our life easier! With music alarm, lights. Questions and answers.",0.0,1.0,2017.0
I'm not quite sure how I ever lived without this thing. It's so convenient. Even better if you have Amazon Prime.,0.0,1.0,2017.0
Doesn't answer as many questions as led to believe should have google instead of Bing a simple alarm clock is all I use it for not much good for anything else would have returned it but I like gadgets . Don't recommend purchasing,0.0,0.0,2017.0
"The amazon echo is great. She knows and understands majority of commands. I haven't used that much, but from what I have seen... so far so good. Got it on sale xmas season!",0.0,1.0,2017.0
Wish it would be better at Internet look up. Or have better response to some questions that may need the internet.But it's fun and easy to use.,0.0,1.0,2017.0
Having a great time with Alexia. I gave two of these away as Christmas gifts and got the best gift award from my children.,0.0,1.0,2017.0
Enjoyable to have so much music so readily available. Also great to have songs from back in the day so readily available. Having a weather forecast at voice command helps things run more smoothly in the morning. Very convenient to have a timer available even though your hands are sticky with dough or meatloaf. The ap is also good for finding new skills.,0.0,1.0,2017.0
"This piece of electronics is amazing. Alexa can answer questions for you, give you weather and news updates, and play your favorite music. Have had the unit several weeks and am very pleased with it.",0.0,1.0,2017.0
"I purchased for my husband but Alexa is part of the family now. She can play anything off the internet and can interact with us if we have any questions but the best part is her ""yo momma"" jokes!",0.0,1.0,2017.0
"It is fun and cute, but I wish that it would do more.",0.0,1.0,2017.0
"my husband loves this present ,, great buy...going to look into the light bulbs ...",0.0,1.0,2017.0
The amazon echo is a great the voice recognition works fantastic,0.0,1.0,2017.0
We just LoVe this product!! I have to buy a couple Echo Dots nest. It works and that's all you need. I add new skills from the Alexa app and they work good and will buy some Wemo outlets and Hues to add controls for my lighting in the house. It can only get better as new Gens of this product come out.,0.0,1.0,2017.0
Got this for my husband for Christmas. He loves it! The volume is great!,0.0,1.0,2017.0
"The voice recognition is much better than suri, but I have reservations about amazon collecting all conversations, not just those that begin with ""Alexa..."".",0.0,1.0,2017.0
"Fun Entertaining, good news updates. some draw backs is that it is not as smart google or Siri. Can only connect google calendar not IOS, at least I haven't found a way yet. Gives traffic reports. Plays music. Can wait to see how this. Product grows. Now I need to get some home automation going to try out other functions",0.0,1.0,2017.0
Awesome. Better than expected. Cannot live without Alexa,0.0,1.0,2017.0
I very Much enjoy Alexa. A lot of fun. Very helpful. Excellent gift,0.0,1.0,2017.0
Works very well. Gave 2 for gifts. Would recommend buying this.,0.0,1.0,2017.0
"A must have for the smart home designer! I use my echo to control my Phillips Hue lighting, TP Link outlets and switches, Nest smart thermostat and my Home Theater Equipment! Plus having information just a question away is awesome!",0.0,1.0,2017.0
"An amazing, interactive, fun machine. Superb sound, powerful mike, and with internet connection, unlimited music.",0.0,1.0,2017.0
the Amazon Echo does many things now with the potential of so much more in the future. It's providing great information every day.,0.0,1.0,2017.0
Debated to get Google instead but since we have a Prime subscription it made more sense to go with the Echo. Hope to soon control thermostats and lights.,0.0,1.0,2017.0
"Have the black and the white, identically wonderful.",0.0,1.0,2017.0
Good built-in speakers but would love the capability of connecting to a Bluetooth speaker like the dot.,0.0,1.0,2017.0
"My husband and I have had a great time checking out all the fun features of the Echo. We are very impressed with the instantaneous answers to our questions. What a fun ""toy.""",0.0,1.0,2017.0
"Yes, it's that much fun to use and you'll wonder how you functioned in life without the Echo of Amazon?",0.0,1.0,2017.0
Love the music and the interaction. Also responds quickly. Very accurate information.,0.0,1.0,2017.0
We really love being by able to play music with her.,0.0,1.0,2017.0
The Amazon echo works really great and it works well with smart programs.,0.0,1.0,2017.0
"I have had so much fun with my echo and there are so many more things I want to explore with it. Love the weather reports, setting timers, playing music. My Wife has enjoyed it even my Mom wants one.",0.0,1.0,2017.0
"The echo has great sound, and awesome microphones, but does not play music from youtube or find music easily even with amazon music unlimited. Bluetooth is a plus.",0.0,1.0,2017.0
This is the most amazing thing!What can't it do? Say a command and instantly you'll get it. Incredible!!,0.0,1.0,2017.0
OMG - who needs a personal assistant when you have Alexa.Love it!,0.0,1.0,2017.0
This is a good speaker and it does what it claims to do. I would recommend it,0.0,1.0,2017.0
"I bought this item because I was hearing good things about it. Decided to take a chance on it since it was on sale for Black Friday. Started using it in December and then afterBeing impressed, I decided to order some TP-Link Smart Plugs. Now I can control the lights by my voice. This is great!!! I even can make appointments on Echo as long as you give it access to your calendar. On 01/05/2016, I saw that this WON Product of the Year (2016) at CES!!! I just got my decision confirmed more than ever that I made the BEST decision to get this item!",0.0,1.0,2017.0
"this item is pretty loud for it's size but the commands that you tell it have to be pretty specific. for example, when you tell her to play some music you have to be specific as to what station and that it's on pandora. not amazing but pretty cool",0.0,1.0,2017.0
Bought for my wife as a birthday gift. She absolutely loves it!!!,0.0,1.0,2017.0
I bought this for my daughter for Christmas. They love it.,0.0,1.0,2017.0
"Fun to play With. Smart and innovative, great deal after thanksgiving.",0.0,1.0,2017.0
"Exciting technology that blows your mind. Very easy to set up , you won't be disappointed with this product.",0.0,1.0,2017.0
"Recognizes any voice including our grandkids, no training required. Much faster than surfing the net for info, amazon provides great capability, can't wait to add gadgets.",0.0,1.0,2017.0
I have only had this for a short time but it is great! Even our 3 year old Nephew enjoys it!,0.0,1.0,2017.0
"Great for all kinds of things such asmaking a shopping list, setting a timer, reminder for whe the Game starts, etc.",0.0,1.0,2017.0
Love it would recommend to my friends and family .,0.0,1.0,2017.0
The only thing is you need to do is subscribe to Amazon music. It doesn't come with Prime,0.0,1.0,2017.0
Bought one last year for a Christmas gift and it is amazing. So I bought 2 more this year for gifts and they loved them.,0.0,1.0,2017.0
We love our Amazon echo!! Very easy to setup and use. It's fun to ask Alexa anything. She never disappoints.,0.0,1.0,2017.0
"If you are a major Amazon consumer, the Echo should be your first choice spot on. The range across a noisy apartment is great and using it with my Prime account features are awesome. There are quite a bit of ""skills"" you can add to increase the function (for example your alexa can ring your phone if you need to search for it, or use it in an emergency to contact a loved one), works great with Hue and Wemo and I actually use it regularly for shopping lists, weather and other entertainment/news updates. Adore my Echo",0.0,1.0,2017.0
We have enjoyed this product especially during the holidays.,0.0,1.0,2017.0
"One of the best products I bought, it's worth every dime",0.0,1.0,2017.0
you just ask instead of having to get on your phone or tablet. fun and informative. simple to set up and use,0.0,1.0,2017.0
"I purchased the Echo with the dream of controlling my Ecobee Thermastat with my voice. After getting it and looking into the vast amount of ""skills"" you can add to it...It has become one of the purchases of the year for my household!",0.0,1.0,2017.0
We are very happy with our new Alexa product. We are so happy that we have been calling our daughter daily with new ideas on how to use it. This has prompted her purchase one as well.,0.0,1.0,2017.0
"Great product, very useful. Good speaker. Just like this product very much",0.0,1.0,2017.0
"After much consideration, we purchased Alexa. Amazing sound and love the new features that are added regulating.",0.0,1.0,2017.0
"Excellent addition to my wife's craft room for music and more...with her hands busy in the craft room, Alexa allows music choice and volume (and a lot more!) on a hands-free basis.",0.0,1.0,2017.0
"I purchased this as a gift for my daughter. I tried it with her at her home, and wow, accurate, clear, and loud. Only draw back is that the music selection can only come from amazon prime, not your own catalog, at least that is what I am told. Other than that it really works great",0.0,1.0,2017.0
Purchased for my granddaughters. They both loved it. I also purchased light starter kit so they can turn their light on in their bedroom using Alexa.,0.0,1.0,2017.0
"Great. I'm cheating on Siri with Alexa, She gets me!!! Well done AI, seemless intergration with other smart products. Just a joy to have around. Microphone picks up commands from a distance. Very well done. I bought 2 Echo Dots for other rooms.",0.0,1.0,2017.0
Great product. Exactly what we thought. Ordered online and came quickly.,0.0,1.0,2017.0
Met all my expectations and the Alexa app is pretty cool.,0.0,1.0,2017.0
Purchased for grandsons. They were not happy with it because it was not compatible with their iTunes.,0.0,1.0,2017.0
I thought I'd love this but felt like it had very little purpose. Did like it at all.,0.0,0.0,2017.0
"Easy to set up and use. The grandchildren, my wife and I all had a lot of fun with the echo.",0.0,1.0,2017.0
"We are having a blast with Alexa, eventually we will grow our Alexa's family...i.e.: lights, tv... we are becoming so lazy... wish she would clean the house too... :)))",0.0,1.0,2017.0
It's just what I wanted! I love that I can listen to what I want without using my phone,0.0,1.0,2017.0
Alexa is like a member of the family. My family uses her daily,0.0,1.0,2017.0
Amazing product. Easy to use and set up. Bought one for all my family members after I purchased mine,0.0,1.0,2017.0
"Love my Echo, it was easy to set up, and easy to use.",0.0,1.0,2017.0
"The Amazon Echo is a great tool for home automation. Works with Nest device, TP-Link wall plugins and various other items with ease.",0.0,1.0,2017.0
"Search engine could be better ,but fine for simple questions. Great for playing music.",1.0,1.0,2017.0
"My husband bought this forme as a ""surprise""Christmas gift.I love the information Alexa provides and her assistance with my shopping list.",0.0,1.0,2017.0
"What an amazing design and product. After reading many reviews and seeing the full potential of this product, we just had to have it. We are completely pleased with all the functions and capabilities.",0.0,1.0,2017.0
Absolutely adore my Echo. I am always skeptical when my husband brings home new fancy technology but Alexa has not disappointed. I love having my music in any room of the house and I am able to control the song and volume without having to touch the Echo. Makes my life soo much better.,0.0,1.0,2017.0
Lot of fun to use. Linked lights and temosta to to echo. Works great.,0.0,1.0,2017.0
"Wonderful product, very easy set up. Set it up with smart light switches.",0.0,1.0,2017.0
I bought this for my mother so she could have access to the Internet. Alexa is like a friend you can turn off...but why would you.,0.0,1.0,2017.0
This device has been amusing and entertaining and it works well,0.0,1.0,2017.0
"I'm not very electronic savvy but with a little help Alexa is helpful, funny, fun and smart!",0.0,1.0,2017.0
It was a gift for someone so I don't know about it,0.0,1.0,2017.0
Really love everything this product can do. So easy to carry from one room to another.,0.0,1.0,2017.0
"This product does far more than we expecxted. We use it fore the news, weather and music",0.0,1.0,2017.0
I like my Echo. It is great to connect to music and ask about the weather and a whole lot of other things. Alexa is fun to have around.,0.0,1.0,2017.0
My wife bought one at Best Buy. I had to go back and get her $40 dollars when the price went from $179 to $139. I decided I would get her one -- but they were out of stock. I ordered one thru Amazon --- but it still hasnt gotten here.,1.0,0.0,2017.0
"Alexa WRECKS Siri...faster, smarter, and understands complex questions. Picture it this way, who would you rather receive an answer from: A high-schooler or a pre-schooler. That's the difference. No, really. When Best Buy puts this on sale for $139 - grab one! Setup is cake, it's got phenomenal wi-fi reception and is really handy. New ""Skills"" - basically third-party plugins - add functionality to the Alexa products weekly. If you've owned an ultra-lame Fire device, don't be gun-shy, the Echo rocks. The only caveat is the speaker is just good. Not great. But good enough for room-filling sound. If you have you're own stereo system, consider the Dot.",1.0,1.0,2017.0
Cool asking it questions and getting accurate replies !,0.0,1.0,2017.0
I find more ways to use Echo each and every day. From home automation to streaming music.,0.0,1.0,2017.0
We love it! Everyone in the house is able to use Alexa. Very user friendly. The instructions were simple just set up and start asking questions or making requests.,0.0,1.0,2017.0
Got the echo and was so happy with it got the dot. Then moved up to the smart home bulbs and now Alexa turns on my lights. Moving to thermostat next,0.0,1.0,2017.0
"Bought 2 of these for Christmas for my sons. One of them seems to be a bit better than the other. One works as I would hope it would, the other acts a little hard if hearing (I'm speaking about the Echo, not my sons)! Alexa doesn't always recognize her name and obey commands.",0.0,1.0,2017.0
This was very easy to set up and user friendly. A+,0.0,1.0,2017.0
Neat new tech. Kids love it and we use it almost every day.,0.0,1.0,2017.0
"excellent product, works great. i would purchase from this merchant again.very happy with this product, would recommend it to friends.",0.0,1.0,2017.0
Great product to own works well with everything. Very helpful for the family,0.0,1.0,2017.0
It is so easy to set up. Like to ask a question and get The answer. The best gift ever.,0.0,1.0,2017.0
"I purchased one for a family member after listening to a friend tell me all of the ways in which he used his own Echo. It is easy to set up and extremely convenient. I liked it so much, I decided to buy one for myself.",0.0,1.0,2017.0
Love this product. The coolest thing I've ever seen. When Elexa listens to my demands and plays what I want to listen to is pretty cool Everyone needs one.,0.0,1.0,2017.0
Great way to listen to music and great questions answered.,0.0,1.0,2017.0
The music and weather reports are terrific in addition to everything else.,0.0,1.0,2017.0
"Alexa is easy to setup, and easy to use. The speaker puts out incredible sound for a small device. I highly recommend this, it connects to smart home devices too.",0.0,1.0,2017.0
Alexa turns on my Phillips Hue lightning; plays my radio stations' keeps my grocery lists' acts as a timer; answers questions; tells me the weather forecast . Still learning her capabilities. Also purchased an Echo Dot for my upstairs. Love them,0.0,1.0,2017.0
Great product. Except you have to have it plugged in all the time. No battery! So using it wherever you want becomes a little more complicated.,0.0,1.0,2017.0
"Glad I made this purchase, limitless in potential for automation through out the house, great entertainment tool.",0.0,1.0,2017.0
"I find the Alexa educational, fun, entertaining and convenient. I say convenient because I love that I can ask the time without looking elsewhere. Whether it's the middle of the night or while getting ready for work. There are so many types of questions Alexa can answer!",0.0,1.0,2017.0
"It took me a good 6 months to finally purchase one of these but now I am so glad I did! I can ask Alexa anything I would normally Google, set a timer for cooking, listen to music, etc. I've just purchased so I know there's so much more that can be done and I really look forward to learning more about the product. I've ""liked"" the Alexa FB page which gives me new things to try each day. Love this item!",0.0,1.0,2017.0
If you have decided to buy a digital assistant this is the one to choose. Google home is good but not nearly as refined as Alexa. I have used both extensively and the Echo is the hands down winner.,0.0,1.0,2017.0
Great gift for someone who is into the latest technology gadgets.,0.0,1.0,2017.0
"Compared to products of the same, my Amazon Echo is the very best!! Ordering through Best Buy was effortless & efficient.",0.0,1.0,2017.0
This is cool. Helps me keep up with to do list and quick answers.,0.0,1.0,2017.0
Alexa is amazing it absolutely just works for anything that I ask easy to set up she's so easy to talk to I haven't had any complications at all I would definitely recommend this to family and friends it's absolutely perfect it was a Christmas gift and I love it,0.0,1.0,2017.0
Love all the things Alexa can help with. Playing music and grocery list are my favs.,0.0,1.0,2017.0
Love how covenant and quick it is. Easy to use and universal.,0.0,1.0,2017.0
I sometimes have trouble with it understanding my requests.,0.0,1.0,2017.0
I love how easy and fun amazon echo has made my home..learning more everyday to really benefit from all its capabilities.,0.0,1.0,2017.0
"I was very surprised with the sound from the speaker. Very easy to set up, wide range so that the system can ""hear"" my instructions from far in my room.",0.0,1.0,2017.0
Alexa is like my personal assistant. She does it all! And keeps me company when I'm bored. Still learning new features but this is the coolest thing I've bought for myself in a long time!,0.0,1.0,2017.0
"I purchased this item for a very special women for Christmas, she is exceptionally happy. that is great for me",0.0,1.0,2017.0
Better than commercials!!! Used for holiday party everyone tried it out and a few bought one for themselves!,0.0,1.0,2017.0
I am really enjoying Alexa with my echo. I bought my mother in law one for christmas also and she loves it,0.0,1.0,2017.0
This thing is pretty freakin cool. It's a gadget but a useful one. It's literally Siri for the house. Ask it anything and get the answer or just listen to any type of music in great sound quality. Awesome little thing.,0.0,1.0,2017.0
"I'm just beginning to learn all the things one can do with this. So far it's great for general info, cooking, timer, games, music, weather, news, jokes...will be checking out accessories next......a household must have!",1.0,1.0,2017.0
Really like this product! Can't wait to get additional products that can be controlled by it!,0.0,1.0,2017.0
Use to control lights and tempature. Works great for that. Also some music via Bluetooth.,0.0,1.0,2017.0
This was so much fun after we set it up in our kitchen.,0.0,1.0,2017.0
"We've had so much fun with this thing, we just love it!",0.0,1.0,2017.0
"This is a very good product, the nice thing about this is I can turn lights on and off, the product integrates with wemo, also they are always improving on the echo.",0.0,1.0,2017.0
I like it and it does almost everything that I ask.,0.0,1.0,2017.0
Just got this for Christmas so I haven't got to use it a lot. Can't wait to learn more about it and use it more.,0.0,1.0,2017.0
Does a good job answering your questions. Easy set-up.,0.0,1.0,2017.0
This is so easy to use. An enjoying the many many unexpected things that can be done.,0.0,1.0,2017.0
The future is here. This is a great addition to our home,0.0,1.0,2017.0
exactly what he wanted and he is very happy with it. no problems,0.0,1.0,2017.0
Very fun and informational tool to have. Bought this for my wife but everyone loves it!,0.0,1.0,2017.0
"I ask for weather, headlines and sports updates, while listening to my favorite playlist. Makes the coffee tastes better with a friend.",0.0,1.0,2017.0
"I should have waited until this was more advanced, it keeps disconnecting from the wifi and it's a pain to reboot it, doesn't know much either, we have only had it 3 weeks so we will see how it grows with us",0.0,0.0,2017.0
Bought the echo for my husband. He love's it. Its an amazing piece of technology.,0.0,1.0,2017.0
"Never thought I would like this, but my wife gave me one for Christmas, and I love it. It is very easy to use and fun.",0.0,1.0,2017.0
The person I gave it to for Christmas is really enjoying it alot .,0.0,1.0,2017.0
"I purchased the Amazon Echo for my parents for christmas after they saw it at a friends house a few months ago. My dad, who is not technology savvy in the slightest, loved it! It's so much fun asking Alexa different questions, or using the trivia on her. If you want to play a song you can just tell her. She'll find it or playing something similar if she can't find the exact match. My parents love the Echo. I do too!",0.0,1.0,2017.0
"The product was easy to set up, and is easy to use. I love that it is hands free.",0.0,1.0,2017.0
Love love it. the best gift for christmas I was given,0.0,1.0,2017.0
"so far it's a nice toy in the kitchen, and it appears that there is a lot of up and coming apps that will be nice once they are all working. right now it can only do basic stuff. the speaker on it is just ok, they could improve that on the next upgrade. i don't even think it's stereo.",0.0,0.0,2017.0
"Alexa can tell you the weather, set cooking timer, tell you recipes, Control the lights in your home, and even play music on your favorite stations.",0.0,1.0,2017.0
"Fun,sometimes difficult in phrasing my question fr Alexa. I love it but still having difficulty finding the ap to enable different things. N love the music and sound is good.",0.0,1.0,2017.0
"Love this amazon echo , answers questions, plays my music , even manages lights in the house ! Love it !",0.0,1.0,2017.0
This is undoubtedly the best Christmas present this year.,0.0,1.0,2017.0
Alexa helps me so much and it's not only in the kitchen she keep me entertained making my SmartThings all work together,0.0,1.0,2017.0
"Fun to use and play with. Answers questions very quickly,",0.0,1.0,2017.0
"The best voice activated device I own. Gets it right 90% of the time. So easy to check weather, time, top news, alarm.",0.0,1.0,2017.0
I love my Echo. This is actually the second one I purchased. I use it to set timers and alarms. We also use it to play music for our son and when family comes over to provide some background music.,0.0,1.0,2017.0
Easy to setup. Great voice recognition. Shopping list app is wonderful!,0.0,1.0,2017.0
So fun to be able to ask Alexa how to spell a word or what is the weather. Also let her pick out music while I am busy doing housecleaning. I am continually amazed at the things she will do. Even set up an exercise program!,0.0,1.0,2017.0
Ordering from Amazon is simpler than ever. Use this in any room for sound as well when you aren't making an order.,0.0,1.0,2017.0
Ordering from Amazon is now easier than ever. Don't be scared by the recent news hype.,0.0,1.0,2017.0
"I love this product,echo. Easy to use and the direction is simple to understand, I don't recommend children to use it, it's voice activated and if a child doesn't speak clearly the echo will pick up words similar to what they're trying to say and the echo may give inappropriate info based on the sound of the word. Speak clearly when using it. This is not a toy for young children.",0.0,1.0,2017.0
I bought this for my 79 year old mother. It works great and provides some info as well as entertainment. I wish it could dial her iPhone for her. Maybe next version...,0.0,1.0,2017.0
"Purchased for my wife, she loves it and was amazed at how easy it was to use after setup. Does everything as advertised and more.",0.0,1.0,2017.0
"Very easy set up, still learning all Alexa can do. Currently use her to play my shuffle station on Pandora. Very good speaker quality.",0.0,1.0,2017.0
I'm more impressed with this that I has anticipated! Alexa has been very helpful around the house from music to cooking timer and 20 question with my kid! Now we are stocking up on the smart home items that work with it!,0.0,1.0,2017.0
Got this for a Christmas present for my wife. She loves it. Finds new apps & uses all the time,0.0,1.0,2017.0
"Echo is amazing. Takes a few days for her to learn , then seems to take on a personality. A little disappointed to start with but downloaded apps and Alexa is fun! Pretty much a toy. Here but can answe questions play music just a fun extension to a computer. Kids love it and so does my husband.",1.0,1.0,2017.0
"The echo is certainly able to answer many questions but it is inferior to the Google Home. We bought both and use them side by side and the Home is able to retrieve answers or information that the Echo is not on a somewhat frequent basis. Examples are questions or requests such as ""how many calories are in a pop-tart"", searching for certain songs or types of music, and calculating time and distance between two cities by car. The Home was able to do all of these things while the Echo was not. The home also tends to provide information beyond the direct answer to your question while the Echo does not. The Echo definitely has superior sound quality but I'm not sure it's worth it.",0.0,0.0,2017.0
Alexa answers questions easily. I like tha she is always available. It takes a while to realize she isn't totally like Siri. alexa will give specific answers to questions like what's the weather today. Or play specific music. I Like that.,0.0,1.0,2017.0
"The Amazon Echo is a good product. The speaker system for playing music is good. It is not very load but it does fill the area with enough sound. The microphones on the system can pick up your voice from anywhere within range, as there a multiple speakers on the system. Once you have all your applications setup for Amazon Echo it is a very handy tool to have.",0.0,1.0,2017.0
It works as advertised. I bought it as a gift so don't use it everyday.,0.0,0.0,2017.0
"I purchased for my son, he said it is the best gift he has ever received",0.0,1.0,2017.0
Alexa is great. Looking forward to getting a dot for other rooms and other devices for her. Still getting to know her but glad she is here.,0.0,1.0,2017.0
"The sound quality is amazing. Echo is now part of the family. It's an alarm clock, cooking timer, music player etc.",0.0,1.0,2017.0
Great gift for someone who has everything! Very entertaining,0.0,1.0,2017.0
even looks up phone numbers of near by places not in my contacts list!,0.0,1.0,2017.0
"nice gadget to play with. we mostly use it for playing music on pandora but it has many more functions. conversions, timer are 2 useful examples. great as a gift for someone who has it all",0.0,1.0,2017.0
I love this Echo device. I can order items from amazon very easily and turn lights on and off. I recommend this fun gadget,0.0,1.0,2017.0
I love this thing runs my lights .The shoping list and to do list is very handy,0.0,1.0,2017.0
Our kids even enjoy using the Echo. It's been very entertaining for our family. We do get more music preferences with Amazon Prime membership.,0.0,1.0,2017.0
Did not work is good as I thought it would switch to Google home much better product,0.0,0.0,2017.0
I love the feature it can add events to my g mail calendar. Wish it would sync iPhone calendar. Great and easy to use,0.0,1.0,2017.0
"I really like the Amazon Echo. It gives me information w/o my having to log online. Alexa's voice is clear and the information concise. I like the sleek look & the blue ""ring"" that allows you to know when you have connected with Alexa. There have been quite a few questions she cannot answer. Hopefully as we become used to the Echo and how to phrase questions our luck will improve.",0.0,1.0,2017.0
I learn more and more every day what this product can do,0.0,1.0,2017.0
"This multifunctional device is amazing. After downloading the apps, your possibilities are endless.",0.0,1.0,2017.0
"Really enjoy the echo. Can ask it just about anything. Has great speaker sound, love listening to my music on it. Excellent product. Glad i purchased it.",0.0,1.0,2017.0
"Echo is easy to set up. Alexa app was a snap to diownload. Use it for all my music, fitness, and thinks I want to learn about.",0.0,1.0,2017.0
Our new favorite toy. We love playing music through her.,0.0,1.0,2017.0
Great Servive Best Buy and the price match is great I used it both at best buy,0.0,0.0,2017.0
Alexa easily understands and responds. Great tool to use make lists...I do not have to reach for a pen and paper!!,0.0,1.0,2017.0
"I bought this as a gift only to receive one as a gift. It takes a little getting used to. It doesn't sync with the calendar on my iPhone, but it does sync with Google Calendar.",0.0,1.0,2017.0
Bluetooth inaccessible if not connected to Wi-Fi. Device not chargeable hence not portable.,0.0,0.0,2017.0
it not only is s speaker but also integrates many of the other applications that make your home easier and convenient. so far i have had this echo for aver a month and i am very satisfied with the product.,0.0,1.0,2017.0
Easy to set up and use. My entire family loves to ask Alexa questions. Speaker is great.,0.0,1.0,2017.0
"Echo works great. It provides good sound for a small system. Bluetooth setup/use can be somewhat annoying depending on what you're trying to connect. However there are always updates, and it gets smarter all the time.",0.0,1.0,2017.0
"I really enjoy using the echo to learn and create new recipes. In addtion I have added quite a few skill games, radio stations and news outlets such as NPR. Every morning I ask for my morning briefing and I get a run down of the current news. In my business weather is improtant so I get my weekly weather update each morning. Echo is a great device for keeping you informed or just playing games. I plan on getting my thermostat, lights and garage door attached to Echo. Best electronic deivce I have purchased in a long time. Great value for the price.",0.0,1.0,2017.0
We LOVE Alexa. This AI is so helpful. We use this daily and look forward to the many new uses in our home.,0.0,1.0,2017.0
"This is my second Echo along with a couple of Dots. I use them for Home Automation, music and basic information at hand. Every home should have an Amazon Echo.",0.0,1.0,2017.0
