text,useful
Excellent tab ; originally struggled to get it into the web but discovered that we have to connect to Hot Spot from mobile phone ( not open wifi in public place)!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1.0
"I'm a techie. I love cool products.The Echo is a wonderful addition to the home automation revolution.Besides the home automation benefits, the sound quality is superb for the size. I love being able to play music, change the volume, and get updates all via voice. I would like to see some additional updates to how you can interact (without having to say Amazon or Alexa to trigger).Recommend it highly!!!",1.0
It works great for what I need. Not a fan of ads and that it sends e-mails of all the apps I download. But I just use it for a few apps.,1.0
I love my new Fire tablet. Nice backlight helps me to read my E-book in bed. Background color can be changed. I especially like the black background with white lettering; less glare on my eyes while reading.,1.0
"Easy to setup and navigate, great product for the price!!!",1.0
"I picked up this tablet, stacking some discounts and codes while on sale for $33 delivered.",1.0
I have had one before and I like the new camera feature on this one. Easy to use and the clear picture.,1.0
I love my new Kindle! Very easy to use and a great price!!! I take it everywhere!,1.0
"My 5 y.o. and 2y.o have been using theirs for more than a year now: all kind of dropping and throwing and stepping on, these tablets are still working perfectly! So i get one every time i want to give presents to young ones!",1.0
This will be the perfect Christmas gift for my grandson who loves to use his little sisters tablet. Easy to use and very reasonable price.,1.0
"I'm not sure this device would have gotten much use if I didn't have any home automation devices. It is very continent to ask Alexa to turn off certain lights, set my thermostat to a certain temp and trigger events through IFTTT. I really don't use any of the other features like creating lists or scheduling events, but I do use the timer function while I am in the kitchen.The reason I gave it 4 stars instead of 5 -Other devices cannot utilize my Echo's speaker, I would like for SmartThings to be able to integrate with my echo to announce when someone walks through a main entry door, or if my garage door opens, which I know other Wi-Fi connected speakers are capable of doing.Echo to Echo connectivity would also be a nice feature, being able to say ""Play music in all rooms"" or while standing in the kitchen ""Play music in the living room""",1.0
I bought this for my kids and very happy with that.,1.0
This Kindle Fire is very easy to use and has so many apps. Love it!,1.0
This tablet is great for my kids watching youtube and netflix on.,1.0
Was waited on pretty fast. Shown what I needed and explained the features and warranty. All in all a great experience,1.0
"My daughter loves this tablet, its easy to used and secure enough to not have stolen.",1.0
"If reading is what you do the most with your tablet, this is good choice!",1.0
"Great tablet my daughter loves it, would definitely recommend it to a friend.",1.0
"This is a great tablet for an affordable price. Has most of the functionality you would get with a high-end tablet with expandable memory. Access your books, browse web, email, etc. Nice screen resolution, no issues with it thus far",1.0
I was looking for a basic tablet for normal use - games and music - and this tablet answered my need and to top it up fit my budget as well. I bought this during the thanks-giving season this year and is worth the price I shelled out. Bestbuy as usual shipped it in time and free shipping was just an icing on the cake :-). Would recommend this to anyone.,1.0
Much harder to work than an android. None of the wallpaper apps I downloaded from the kindle store work on the device. many of the other apps look cheap on the display. other wise it is prettier and more responsive than the cheaper $49 tablet. They make it look like an android tablet but it is not. no google play. Everything is just harder to work than on a regular android BUT for a tablet under $100 it exceeds expectations. It is more responsive than other models of fire,1.0
This is a simple tablet and easy to use. I would buy it again.,1.0
"Easy to use, easy to read the screen, light weight.",1.0
I absolutely love my kindle fire. I received cash back for purchasing a new MacBook Pro Retina laptop and purchased the Kindle and cover jacket.,1.0
"I had a first gen paperwhite and wasn't sure if the upgrade would be worth it but it really is a nice step up. Software is pretty much the same obviously, but the screen is a real step up and isn't that why you get a kindle over a tablet.",1.0
This is one of the best buys for the price. Amazon outdid themselves with this one for what you get for the price. This is an excellent gift.,1.0
"This tablet is much faster coming up to the start position than any other that I have had!So, I bought another one.",1.0
"I had always wanted a fire tablet and when this deal came along I couldn't pass it up! Great tablet and well worth the price! Lots of apps to choose from, easy to set up and use!!! I highly recommend this tablet for anyone!",1.0
"I have used both paperwhite and voyage, and voyage has improved its support on the files, allowing you to customize the format especially when you are reading in a foreign language.",1.0
"Had put this off thinking my iPad would suffice but it was hard on my eyes. The Paperwhite is easy to download, much lighter to hold while reading, compact enough to carry in my purse when I have some downtime for reading, and emits a much kinder light for reading at night. Just what this book lover needed!",1.0
I love the adjustable font size and the front light which allows me to read in any lighting even without my glasses. Pagepress allows me to turn page effortlessly and i can close my book turning it off and when i resume reading I'm right back where i left off. Love it. Capacity is unbelievable.,1.0
This Kindle Fire provides the portability that I was looking for.,1.0
"User friendly and features a 4GB capacity for ample storage. PagePress provides reimagined page turns, and an adaptive front light promotes visibility in dimly lit areas. So far so good!",1.0
"So happy with this Kindle! It's very easy to use, lightweight so you can carry it in your bag like you would with a paper book, except here you have an entire library with you.It's easy to download books, you can set up a wish list, read several books at the same time and you never loose your page.The screen lights are fantastic when you read in the dark, and there's absolutely no glare when you read in the sun.The only drawback is that I thought I would be able to purchase books on any amazon site so that I could read books in French if they're not available on the U.S. site, and it turns out you can't. You can only purchase the ebooks from the country your Kindle is set up. That was a real disappointment, as I had read some reviews before buying it where they said you could...Overall, I absolutely love it and if you're a book worm like i am, than I would absolutely recommend it. I would actually recommend it to any one.",1.0
Best Birthday present I ever got... I have my lights set up using Alexa and thermostat.. Also use the shopping list everyday helps to remember when I am at the store shopping.. love playing millions of trivia games and all the information she gives all day.. also love the many new apps added almost ever day... I Love my Alexa I highly recommend it!!,1.0
Bought this tablet to replace a digit and one that was on recall. The Amazon ecosystem is nice and the tablet seems to work pretty well. I like the options for limiting screen time especially being able to get nature that reading goals are met FIRST. Unit needs more on board memory however. Make sure to buy an sd card to expand.,1.0
Found this tablet to be user friendly and easy to handle. This was purchased for and elderly individual who is enjoying it very much. Battery life is not long enough though.,1.0
"Like most, I love reading actual books that I can feel in my hand and turn the physical pages of. Due to that thinking, I spent years not really considering a Kindle. All I can say is that I wish I had one years ago!! It's incredibly easy to read on, and so handy to have. I load up tons of books, which take up no space, and am all set. And I love that I can read before bed without having to leave the light on. Having a Kindle has reinvigorated my love of reading, and I'm reading more than I have in the last few years. Cannot recommend this enough.",1.0
"I BOUGHT THIS TABLET FOR MY GRANDSON IN HIS BIRTHDAY, AND HE IS SOOO HAPPY",1.0
"I purchased this for my wife who had been reading e books on her Samsung tablet with the Kindle app. She reads 2-4 hours each day and had been having headaches and realized it was from the glare. I purchased the Kindle Paperwhite 3 and she absolutely love it. It's light, turns pages on a touch and the back lighting is adjustable. So far I have no complaints",1.0
Lightweight easy read easy page turning self adjusting read light great too.,1.0
My wife thought tablet was to bright this more like reading book. Keeps charge alot longer and works with amazon prime. So this very good purchase at very good price!!!,1.0
"I received this as a birthday gift and I love it. The auto-brightness is amazing, the battery life is incredible, and the page turning feature is very useful. My only complaints are that it doesn't completely turn off, because it displays ads instead of showing a blank screen, and that the sorting and navigation could be more organized. Other than those two things, which are a minors to a whole, this product is wonderful.",1.0
Awesome product for reason on the go! And great quality doesn't hurt my eyes and I can see it clearly day or night!,1.0
My tablet is the best thing I have gotten from you,1.0
Very nice Kindle with a great Battery life. My old kindle was not able to upgrade so I got the new Kindle and very pleased with the product. Arrived as promised from BESTBUY.COM.,1.0
"I gave my Paperwhite to a friend and bought the Voyage. I like the clearness of the screen and how easy it is to turn pages. I don't know that it's really worth all of the extra cost compared to the Paperwhite, especially since the new one just came out with 300 dpi.",1.0
"This was a christmas gift for my nephew, he really enjoy playing games a watching videos, its a cheap and good alternative to the i-Pad :-)",1.0
"Bought these for my kids for the holidays. No you tube app installed, so you have to find a 3rd party substitute. Ads pop up all the time, with an option to remove them for $15. Amazon states that since I purchased the tablet on sale for $15, this is how they can afford to compensate for that revenue. I would have returned them had we been able to find the receipt.Maybe a good product, but not for us.",1.0
i love it it works perfect for my kids. i am getting another for myself,1.0
"I bought this device because my Fire HDX wasn't adequate for reading in direct sunlight. For sunlight reading, I give the Paperwhite a 5. However... I cannot change the display time before the screen sleeps, the reading location jumps backward and forward a lot when I touch the screen (when I thought I was just going one page either way), the home screen is confusing and not user friendly (only 3 books visible on ""show specials"" model) and the battery only lasts one day if I read 5 or 6 hours. For those reasons, I give it a 3 for both design options and user friendliness. That's a 3.6. Averaged up and gave it 4 stars.",1.0
How can you complain about anything this food for this cheap?,1.0
"Easy to read under different lightning conditions. Soft glow of the light at night makes reading before sleep easier on your eyes. But what I like most of all is this is only used for reading and I don't get distracted checking email, FB, internet etc.",1.0
"I have enjoyed this Kindle Fire. Each day, I find something new to explore and I'm thrilled I purchased it.",1.0
Love the size and weight of this. I read my Amazon books and comics on here and am always impressed with how easy to use.,1.0
I never owned a Kindle before. This was easy to setup and get going.It also looks really good. The text is super easy to read even at smaller fonts. I also really like the buttons on the side that turn the pages because it is a lot easier to flip pages compared to tapping the screen.,1.0
already toldpeople about fast pickup.the kindle is great as always.,1.0
I bought this tablet for my grandson who loves it. He can download books to read and play games as well. He carries it with him wherever he goes. Has really enjoyed having his own tablet.,1.0
Got them as Thanksgiving and Christmas gifts during the Black Friday. Works perfectly as an e-reader or as a basic tablet for watching youtube or reading anything online. You get what you pay for so don't compare this with Apple or Samsung. Happy with the purchase.,1.0
"I think this is a great ereader, I think even better than the Oasis that just came out. I do like that one but I love that this one seems sturdier and offers the automatic brightness adjustment and the vibration feedback when turning pages. One thing I didnt like was that it was hard to find where the page turn areas were at while reading in the dark. To remedy this, I bought a few aluminum button stickers and put them on the lines of the device",1.0
"I take it everywhere I go. It's got me back into reading again all the time. If you're a first-time kindle buyer like me, you'll enjoy this product. There are problems with installing apps like viber but still a good purchase.",1.0
"I use this tablet mostly for reading manga but I also enjoyed reading books on it. The only thing I didn't like was the fact that I can't install all android apps in it. Other than than, it's light weight, compact, easy to use. I take it everywhere with me. Amazing deal for the price.",1.0
"Best tablet ever!Cannot put it down! Always ready to read, browse or watch tv shows and movies",1.0
I bought this for my girlfriendAnd she loves it. The only thing she doesn't like is that some games on the app market that is on her phone doesn't appear on her tablet,1.0
I bought this for my niece and she seems to love it. Great for netflix and playing games. Of course you can also read books just like all kindles.,1.0
"Trusted brand, great quality tablet. Great for what I use it: browsing, FB, some puzzle games etc",1.0
"I purchased this amazon fire. Because, Reviews are good. But, I realized they left reviews before they receive it.I found couple of issues not to buy this tablet.1. It is impossible to use google account.Even You can log in gmail account.2. Bad for web surfing. There are so many limits for web surfing.3.This issue is only for Koreans. It is impossible to type & see Korean language.Do not buy this tablet if you are Korean.I do not know why this tablet does not support Korean. Even supports other Asian countries languages as like Chinese, Japanese. Etc....",1.0
I left my Paperwhite on a plane. I loved it so much I bought the same one again. No need to buy newer models. This works.,1.0
This is a great e reader. There is no glare it is easy on the eyes.,1.0
"Most tablets in this price range have the quality to show for it. That is not the case with this unit.While only $50, it feels more sturdy and acts more responsive and capable than other bargain tablets that fit into the same price range.The amazon app store has a lot of great options and the popular apps you would expect from apple or Googles app stores. The only downside is the navigation. Even then, it is only a personal problem as I am used to Google play.All in all, this is a great tablet at an even greater price!",1.0
It is easy to see and adjust font style and size. Great for reading at night.,1.0
Did what I needed it to do took back to get a bigger size,1.0
"I was somewhat skeptical about getting this tablet, and especially for that low of a price. But no later than 1 week I went back and purchased another one for my wife. This Amazon Kindle Fire is awesome.",1.0
Wonderful tab. Great for beginners or advanced users. I sugg st a memory chip,1.0
"The Amazon Fire 7"" tablet is solidly built, dependable, and performs well in all areas. A great purchase.",1.0
"Love this kindle as its light, user friendly and great purchase",1.0
I was really impressed by this tablet compared to the price. It's not the fastest but it gets the job done and a convenient size. I allow my daughter to use this when doing research for homework. It's basically enough so she doesn't get sidetracked and it's advanced enough for me to complete my more advanced tasks. Great value for the price.,1.0
"I have the Echo and a Dot and now the Tap, too. My only issue with the Tap is that I got it after the Echo. This means that by the time I got the Tab, I was already used to just calling out commands or questions to my Echo. Of course with the Tap you have to physically get up and touch the Tap. I think if I had first started out with the Tap and having to touch it, it wouldn't be so difficult now for me remember to tap the Tap. But it is a habit to just call out now. So I wish I'd gotten the Tap first and then had graduated to the Echo. Try the Tap first. You might decide you don't even need an Echo. You definitely won't be disappointed !!",1.0
"I bought this after I bought the Amazon Echo. This was actually an impulse buy. I saw it and bought it not reading any reviews on it, because I enjoyed the echo so much. It does everything the Echo does, but the sound quality is not great. When you're playing at middle volume, it's ok. The lows are there but doesn't sound good. I'm guessing I'm comparing it with the Bose mini soundlink. When you set the volume high, the bass is almost non-existent. The mids and highs are loud with the louder volume. Another difference is that with tap, you have to press the mic button to start saying commands where as with the echo, you can just say the wake up word and it will start listening to your commands. I do like the fact that it's portable. Because of that, I'm on edge of returning it and holding off until maybe another model comes out with better bass.",1.0
I purchased this device for the text-to-speech function which is does well.,1.0
"I had an old kindle, and its battery was beginning to fail. The Kindle Fire 7 replaces it, with much more functionality. It does, however, require charging more often.",1.0
"This is a great tablet for us seniors because it is not overly complicated to use. The 7"" screen is just the right size for old eyes. This amazon tablet is perfect for most things we need to use a tablet for. The batteryseems to last a long time. It is a great buy.",1.0
"Easy to use, great screen resolution, and very simple to download material to read.",1.0
"This tablet is one of the best.You won't regret buying this one.Good work,Amazon.",1.0
"Can use it for facebook, or email and of course to read my books in a series. Love it.",1.0
I'm pleased with my tablet and service received at your store.,1.0
"I bought this for a daughter, who would be taking this to school for BYOD. It's perfect size table offers, loads of amazon goodies if you are prime member. For our need, it was good enough, but one of the requirement was to have Google App support on this. Since this runs Fire OS, it's everything Amazon proprietary. There as ""howto"" on web on getting google play store and its app on this, but the integration with the device lacks upon those ""fixes"" from the articles on how to get Google app store working on this tablet. Since it would not be useful for her in school because of requirements for Google apps, we're returning it. Otherwise, Great tablet, but Fire OS restricts Google Apps.",1.0
This is my son's and he loves it. It has nice picture good speed and he uses it all the time. My only regret is it didn't get 1 for myself.,1.0
I brought this tablet for my granddaughter she played her brothers and I want her to have one,1.0
My daughter loves her kindle. She enjoys being able to watch youtube and Netflix. It's a perfect size for her.,1.0
"I replaced my kindle that I had for 4 years with the new one and after a short time was able to access all my books and continue reading the book that I was reading before I bought the new kindle. I am pleased with the new touch screen for moving to the next page, like that this one is smaller and easier to take in my purse. I did purchase a case and it is protective and durable. I will enjoy this kindle for years to come",1.0
"Alexa is good for basic needs, weather, timer, streaming, but lacks the ability for proper search abilities like google. Also, the ability to stream books needs work.",1.0
"What can I say, this is a great device that makes many home tasks easier and more fun!.",1.0
"My 3 yr old has already figured it all out. User friendly and durable with the case. Lots of free content, keeps them busy when need be.",1.0
This is great for a first time tablet owner lots of features,1.0
"Bought this for a Christmas Gift, the item is great",1.0
"As a regular Amazon Prime user that gets much of my staples through prime, Echo makes it that much easier.",1.0
"I use this hours a day. Whether it is for listening to spotify or turning on a wemo-device, the battery life, sound quality, and voice recognition is great.",1.0
"Really like the Kindle. The screen is very easy on the eyes, much better for reading than my Ipad!.",1.0
wanted for email/streaming video /audio great price,1.0
"I bought this for my 8 yr old niece, she loves it. Also bought a screen shield & a 'kid proof' case. However, neither stopped the screen from cracking the first time she dropped it. At least it was only $50 :/My nephew has an 1st gen iPad Air, w a kid case; he's dropped it many times, the screen is fine. You get what you pay for.",1.0
Great product. Great price. I'm reading more since I started using a Kindle.,1.0
I purchased three tablets and the grand children have been using them every day and they are working great and just the one that they needed. They are easy for them to use and even this grandmother can work them and that is a plus for us.,1.0
Very satisfied with the small tablet. Larger than my phone so I can see things better when I play games and look up thing on the internet.,1.0
"I have the second generation Kindle Paperwhite and the new Voyage is far superior to it. The resolution is much sharper, the back light is much brighter and the power button location is much more convenient. I highly recommend it.",1.0
This tablet is great for small kids because it is well protected and is preloaded with many games.Adults can also use it when required.You have to be careful what mode your in as your child may start trying to buy stuff on you!,1.0
"I am really disappointed in this Kindle....I have had many kindles, but I wanted somwthing I thoughtnwould be simple. This kindle doesn't show all my books that are in my cloud..it doesn't matter that they aren't in my device but they should still show up in my cloud...I have to go to my amazon account and transfer the book I want to my device.",1.0
This is a great product. I purchased for travel so i wouldn't have to carry my laptop. performs well very quick.,1.0
"resolution a little low on the screen, but excellent tablet for the price",1.0
My hubby bought this for me since I was constantly googling questions on my phone. I was so excited to start asking it questions..... the only problem is Alexa doesn't have any of the answers. Music sounds great on it but that's about it. Not impressed. Save your money.,1.0
Didn't know you had to buy space and many other things for this item to work.,1.0
I needed a tablet...and it came in handy...just what I needed.,1.0
"I like this tablet, great features and functionality for a good price.",1.0
"My view comes from being only a IPad user. And my purchase purpose was for a very young granddaughter whose sole purpose right now is to steal my Ipad to watch YouTube cartoons, and she operates it very well.I'm giving this 3 stars because I'm returning this in less than 24 hours. So I didn't give this much of a chance. First it seems it REALLY wants you to sign up for Amazon Free Time ($4.99 month). Guessing my experience would be a whole lot smoother if I did that.So created the child profile on the tablet, moved the YouTube app to the profile. Opened the app and got selections for Popular, Music, Movies etc... Could not locate a ""search"" feature. After repeated tapping, got Music to open. Only to get a warning that ""this content is restricted in the Amazon Free Time app"". What? So I have to join to unlock YouTube? I'm technically savy so the fact that I was frustrated didn't bear well for the granddaughter. Maybe there was another way around this but I didn't look. Should not have to.Couple this with the random ads for games, Amazon Prime, etc that pops up and that was enough for me. So going back to get a Windows tablet where you click on the YouTube app you get what you are expecting without restrictions. For the $49.99 price I had to try this. But not for me.",1.0
"We love our Kindle Fires! One for me, spouse, & 87 year old mother. It keeps us connected just as any more expensive tablet can, and for 1/4 of the cost. Also has Amazon special apps.",1.0
"Bought this tablet this Thanksgiving for $35.Tablet is too slow and apps doesn't responds properly, tried doing the updates over wifi to see if that resolves the issue but that didn't work too.Commons apps like Gmail, Facebook, Messenger or browser related are dying very frequently and sometimes doesn't even boots up, also, coming from Android you will feel that you have landed up in a deserted apps land.A good tablet for kids but adults can't rely on it !",1.0
"I bought this for my dad. He had my sister's original Kindle Fire and it died. So for Father's Day, I bought him a new one. He loves it. He loves that it is a tablet and a Kindle in one great bundle!!",1.0
We love our Amazon Echo but it is hard wired to kitchen. Because of where we live AM reception is poor but through an Echo or Amazon Tap I can listen to some of my favorite stations through iHeart Radio and the Tap is portable.,1.0
"As a previous several Kindle device owner I read a lot of reviews, many of them put the Voyage above it for various reasons, mainly price, or battery charging. But, after reading the pros and cons of both I still decided the Oasis was the direction I wanted to go, I could always return it and get the Voyage after all if I didn't like it. It's light, very well lit, comfortable to hold both in the case and out of it. The buttons improve the page turning experience, I see no dark areas on my screed from the LED lights, it holds a great battery charge (true not as good as my previous Kindle, but I still generally get around 3 weeks between charges), and it looks absolutely beautiful. I am very happy with this purchases and am glad I purchased the Oasis over the Voyage. It's expensive, and that's the major con, but if you want the best reading device this is it and worth it if you read enough.",1.0
"I never thought I would make the switch from actual books to electronic media but I don't regret it, not for one minute! With all the free books I have already downloaded I will be reading for a lo-o-o-o-o-o-ong time!! I'm adding new books every day and the options are endless! And....I don't have to have the light on at night to read in bed anymore! Love, love, love my Kindle!",1.0
Lightweight and compact e-reader that is suitable for any age who loves reading on the go.,1.0
"A little slow loading compared to my HDX which just had the screen broken, so needed a less expensive replacement. Great for reading books of course!",1.0
This tablet is great for a kid or it is amazing in quality for $49.99,1.0
It's a great tablet for kids and great videos look great and colorful,1.0
"As an avid book reader, I have always loved having an actual book. I was very reluctant to get a Kindle at first. However, It has been such a surprise. It's very light weight and thus easier to hold then a traditional book. You can easily download new books at the click of a button. There are daily and monthly deals you can take advantage of for a fraction of the cost of a regular book. The viewing experience is superb because you can change fonts and size and increase or decrease background lighting, making it very easy to read in any light. If I don't know a word I can automatically look up the definition or add highlights or notes. Plus, I can carry an entire library with me where ever I go. I actually read way more now than I ever did before. I am extremely impressed with this device and it's more than exceeded my expectations. I highly recommend it to anyone.",1.0
"While generally a minor upgrade from the paperwhite, it's just the best e-reader on the market. X-ray seemed unnecessary until I was reading game of thrones and forgot who certain people were. The choice to swipe or pinch to change pages is nice too. It's a great device though if you're on a budget you would do fine with the last version.",1.0
You really can't get much better than a Kindle for reading ebooks. The Paperwhite is great as it has a touchscreen and has a backlight for reading in just about any environment.,1.0
Great alternative to an internet connected/gaming tablet for a reading device for kids to use in bed at night.,1.0
For the price I paid not having HD on the kindle was no matter. Has lots of storage and the kids are using it at school for their class assignments. Screen is big enough to read off of and everything is loading fairly fast. Kindle looks to be durable.,1.0
"Don't let the 8GB prevent you from buying this Amazon tablet! Once you insert a Micro SD card, the tablet literally saves everything to the Micro SD. Be sure to get a screen protector if you plan on letting little kids play with it because the screen isn't as scratch resistant as an iPad or a Samsung Galaxy Tab. For Forty bucks, you just can't find a better value and with Amazon Underground, you can get a bunch of free apps which also include free in-app purchases... yup all the coins and tokens and gems and whatever else you want for free! Note that this thing comes with ads... but they only appear on the lock-screen and actually aren't that bad. They are nicely designed and don't make your lock screen look janky. Other than that, you'll want to have a PRIME membership so you can take advantage of the PRIME videos and what not. I recommend getting at least 32GB Micro SD (I believe it supports up to 128GB) to store pictures, videos, music etc... obviously get a larger capacity card if you're a download junkie.The pictures it takes are OK... good enough for viewing on a screen, but don't expect to be printing high quality pics with them.Screen quality is pretty good... not sharp and crisp like a Retina screen, but I was able to read my Kindle books just fine. The viewing angle is also decent and won't make you feel cross-eyed like some cheaper tablets out there.Battery Life is very good on this tiny tablet... something like 4-5 hours with normal use. Videos and Games will probably drain the battery faster than anything else, but it runs every game I've thrown at it so far.If you have kids, the Free-Time app is very cool... you have to pay a small subscription (like 2 bucks a month or something with PRIME) but it gives the kids access to a whole bunch of curated content, games, movies etc. just for the little ones so they don't mess with other apps or get into things your stuff.Well, that's all I can think of... this is a great little tablet of pretty good build and quality... if you're paranoid about scratches and dents get a case and screen protector and you're golden.",1.0
It is slick and a little hard to hold; otherwise it's great.,1.0
Better quality then most tablets in same price range. I still suggests the accident protection plan or at least a okay case for it. Ads on lock screen is a bit of a let down but it functions like its supposed to.,1.0
"I love my new Kindle. The size is perfect. It fits right in my purse. Easy to navigate and I love the touch screen. I am able to read outside without a glare. Only flaw is that it is not backlit, so in order to read in the dark I need a book light. I don't mind that so much, I just wish kindle would come out with a case for this Kindle with a built in book light like they did for the first generation Kindle.",1.0
"This is not as cheap feeling as I thought it was going to be. It's definitely not in the iPad class but it's not bad for what it is. I ordered online and did not have one in my hands until mine arrived. Pros: The screen is decent, sound is loud enough for me, no lag scrolling and Real Racing 3 plays smoothly. Cons: The major down side is battery charging time, battery life and built in storage space. When it arrived, it was showing 76% remaining. After less than 2.5 hours use, it had to be charged. I just read where it can take 6 hours or longer to charge. My iPad Air 2 can fully charge in a few hours from 0%. Built in storage is not enough. Yes you can get micro SD cards however some apps will only install on the built in storage. Also, you can not delete Amazon apps without voiding the warranty. And unless I'm missing something, you can't move them either.So if you are looking for something to use casually for web surfing, email, watching movies, reading books and the occasional game, this should be just fine...keeping in mind the battery life and lack of built in storage. But you won't be doing any serious work on this like you can on the iPad's. But to be fair, this is 1/10 the price of my iPad Air 2 and 1/8 the cost of an iPad Mini 4. But I don't believe it's meant to be a direct iPad competitor. Because if it were, it would fail miserably.",1.0
Slow and has issues recognizing the sd card. I have enjoyed it however.,1.0
"This is an accessible tablet and easy to use, great for kinds and granma",1.0
"Beautiful HD resolution on this tablet. Love the 8"" size, not too big nor too small.",0.0
Doesn't disappoint. Nice features. Owned two prior to this one. Very nice tablet.,0.0
"This tablet is not a high-tech state-of-the-art Speed Demon, but on the other hand it is more than good enough for daily use. The two biggest benefits to me are that it now comes with Alexa built in, and, you can download Amazon movies to the device to watch offline, for example on an airplane. These two features alone make it worth the very reasonable price.",0.0
I purchased this tablet for my granddaughter and she just loves it...so much I have to take on the week days ...,0.0
"Had a paperwhite for years...The fire is my go to for news, new shows, and reading. Good book prices, credible news. Loving it.",0.0
Love the 8 inch HD tablet. Great colors on screen. Not cheaply built like some.,0.0
I bought my daughter the kindle fire so i purchased the kindle 8 for me,0.0
I didn't expect anything less than what I got with this Kindle.,0.0
fire tablet is very powerful for the size and does everything!,0.0
"I bought two of these Fire Tablets for gifts for my sons. They are both thrilled with the features. They use them for gaming, music, photo albums, emails and online activities. The HD is what sold me. I have a Kindle Fire 2nd generation and I enjoyed mine so much since 2012, I looked into getting this one.",0.0
"I loved this tablet. I did! BUT I did not love that I was being sold ads every time I powered up! I loathe even more that I would have had to pay $15 to discontinue that feature. Amazon if you want $105 dollars for the Kindle Fire, charge it! but don't under price the device, and then flash ads at the the consumer at every opportunity. It is unbecoming of you! I returned this item pronto!",0.0
Fast working tablet but very limited on apps. I like it but it was not really for me. Only apps available were from the Amazon app store so many apps that I hoped to use were unavailable. So it is good for limited use.,0.0
Up and coming new technology helps everyone to enjoy life more greatly,0.0
"I recieved this as a present for my birthday, so far it has been great. I have bought several books and it makes a great Ebook reader.",0.0
Great product for my 8 year & affordable.. had 2 months & no problems,0.0
This is a very responsive device for the amount paid,0.0
Easy to use and please send me a $50 gift certificate for filling out this survey or cash works too.,0.0
This product is very user friendly and it is very lightweight,0.0
I purchased this for my 12 year old and it was at a great price point. I like the parental controls feature with the multiple profiles. This allows me to control what she has access to which is a plus for me.,0.0
"Broke the screen on our 2nd gen fire so this is it's replacement. Easy setup, Much faster than older one. Just the right size for games, email, social media.",0.0
Bought it for my wife who reads a lot of books. She loves it!!,0.0
"Works great with all the Amazon stuff, like Kindle, Alexa, etc.",0.0
Great buy! Bought it to replace a first generation Kindle.,0.0
I loved my old kindle but this new kindle is easy to use and has added security that I didn't have with my old kindle.,0.0
Works great and is fast. Great for reading and internet use,0.0
"As far as functionality it works well. I can surf the internet, match movies, check social media, and anything else a tablet is supposed to do. The app store has a good variety off apps. It does not have as many as the iTunes store, but there is plenty of variety. The reason I knock a star off is the constant ads. I know that this is an Amazon product, but the ads get a little annoying.",0.0
"still playing with it, figuring out what I can & can't do. I love the tangerine color I got. One thing for sure, some apps I have on my phone like redbox & instagram they are not in the amazon app store so I can't put them on the tablet. Wish I could.",0.0
Very easy to handle. many books to choose from and very convenient,0.0
Purchased this for reading and the price. Good value for money.,0.0
Bought for my wife for X-mas and she loves it. Hasn't put it down,0.0
Amazing video quality easy to maneuver wonderful screen size easy set up,0.0
This is a wonderful device. I love the extra capabilities and apps.,0.0
This is a great value product and is (for me) an equal to an ipad.,0.0
"Never owned a tablet before, but am loving it so far.",0.0
I am happy as i bought it for reading and it is good.,0.0
"We purchased this tablet for our son for Christmas, to replace a malfunctioning Kindle Fire 7. We like Kindle for our kids for the parental controls. So far, this Kindle has performed fine. He seems happy with it.",0.0
The gift was great since I have a 10 I knew was a good present for a very deserved person!,0.0
"I bought this tablet on Black Friday, when it was on special for my little girl. I wasn't expecting much from the tablet... boy was I surprised by its capabilities! Love the tablet!",0.0
This was a gift for one of my granddaughters. She just loves this Kindle. This is the second one I've bought for her. This is a bigger and newer generation with lots more options.,0.0
I really like the bigger screen. These are great for traveling with children,0.0
I bought 3 three of these for my boys for Christmas gifts. Great little tablet. Perfect for everything they want to use it for.,0.0
bought this during black friday (actually Thursday). ok for price. but not cool i had to buy extra storage for not a great price.,0.0
"Love this tablet. Bought it to be my touch screen remote for my harmony hub, but use it for so much more now.",0.0
Love this tablet daughter uses it mainly and she really likes it good for reading and games as well as web surfing meets all needs !,0.0
My Aunt is 86 and has never used a computer. She does not have internet at her house. But she loves to read and loves to learn and now will be challenged while learning to use her new Kindle.,0.0
The 8 In Fire tablet does everything my nexus 7 tablet did; but also has the added benefit of expandable storage.,0.0
"I bought this to replace my wife's (1st generation) Kindle Fire. She likes it even better than the old one, especially the pinsharp screen.",0.0
Awesome tablet and great value for money. My son is enjoying it a lot.,0.0
Excellent resolution and speed. I love the easy usability of the new fire.,0.0
I love the Amazon HD8! It is a great tablet for reading and surfing the web! It has a fast processor and amazing resolution. I would definitely purchase this product again.,0.0
Wanted a tablet but did not want to pay for an iPad. The fire is a great tablet with a crystal clear hd videos. The perfect inexpensive alternative to the iPad,0.0
I bought the kindle fire 8 for my husband and I to use. Neither one of us have been able to figure out how to use it. Every time we open it advertisements pop up. And we just try buttons to remove it. We cannot get it to rotate for our puzzles. Just too complicated to use and to navigate around. I will be returning it. We have an iPad and it's much easier.,0.0
I purchased this tablet for my 9 year old son and he loves it. Nice bright screen and has two speakers for pretty good sound for a tablet. Great for games and watching videos.,0.0
